user_id,merchant_id,transaction_count,total_amount,avg_amount,max_amount,chargeback_count,failed_count,failure_rate,chargeback_rate,user_risk_score,merchant_risk_score,transaction_intensity,amount_intensity,chargeback_intensity,failure_intensity,relationship_risk_score,relationship_risk_band
USR63982,MCH1726,1,12042.53,12042.53,12042.53,0,0,0.0,0.0,32.07,5.17,0.500025,0.5339,0.0,0.0,22.39,LOW
USR63988,MCH4392,1,1950.87,1950.87,1950.87,0,0,0.0,0.0,29.51,17.88,0.500025,0.1717,0.0,0.0,18.91,LOW
USR63993,MCH5416,1,8456.59,8456.59,8456.59,0,0,0.0,0.0,41.14,10.89,0.500025,0.40235,0.0,0.0,22.57,LOW
USR64002,MCH1572,1,3990.48,3990.48,3990.48,0,1,1.0,0.0,30.02,21.87,0.500025,0.2435,0.0,1.0,35.76,MEDIUM
USR64003,MCH6618,1,0.852568,0.852568,0.852568,0,0,0.0,0.0,38.97,8.1,0.500025,0.09435,0.0,0.0,17.18,LOW
USR64005,MCH5577,1,9234.71,9234.71,9234.71,0,0,0.0,0.0,31.34,14.23,0.500025,0.43185,0.0,0.0,22.39,LOW
USR64017,MCH1525,1,16149.1,16149.1,16149.1,0,0,0.0,0.0,43.13,10.88,0.500025,0.6815,0.0,0.0,27.0,MEDIUM
USR64018,MCH1407,1,5160.0,5160.0,5160.0,1,0,0.0,1.0,20.32,17.74,0.500025,0.2862,1.0,0.0,49.45,MEDIUM
USR64020,MCH8881,1,0.1602425,0.1602425,0.1602425,0,1,1.0,0.0,38.53,13.36,0.500025,0.0288,0.0,1.0,32.08,MEDIUM
USR64029,MCH4768,1,6619.68,6619.68,6619.68,1,0,0.0,1.0,5.68,7.61,0.500025,0.3372,1.0,0.0,46.59,MEDIUM
USR64036,MCH3438,1,17210.23,17210.23,17210.23,0,0,0.0,0.0,13.42,2.4,0.500025,0.71965,0.0,0.0,22.36,LOW
USR64038,MCH5600,1,1461.72,1461.72,1461.72,0,0,0.0,0.0,19.38,17.96,0.500025,0.1529,0.0,0.0,17.38,LOW
USR64044,MCH3082,1,13262.25,13262.25,13262.25,1,0,0.0,1.0,32.39,5.1,0.500025,0.5783,1.0,0.0,53.08,HIGH
USR64046,MCH7549,1,5724.48,5724.48,5724.48,0,0,0.0,0.0,30.45,17.23,0.500025,0.30545,0.0,0.0,20.91,LOW
USR64048,MCH1488,1,15886.73,15886.73,15886.73,0,0,0.0,0.0,33.07,18.38,0.500025,0.6727,0.0,0.0,26.95,MEDIUM
USR64055,MCH7547,1,16489.0,16489.0,16489.0,0,0,0.0,0.0,33.22,5.68,0.500025,0.69305,0.0,0.0,25.01,MEDIUM
USR64057,MCH5779,1,23528.61,23528.61,23528.61,0,0,0.0,0.0,35.11,28.22,0.500025,0.94615,0.0,0.0,33.07,MEDIUM
USR64074,MCH3505,1,23984.0,23984.0,23984.0,0,0,0.0,0.0,35.24,5.83,0.500025,0.96285,0.0,0.0,29.34,MEDIUM
USR64076,MCH3022,1,6269.57,6269.57,6269.57,0,0,0.0,0.0,30.59,8.08,0.500025,0.3254,0.0,0.0,19.6,LOW
USR64085,MCH9871,1,24176.21,24176.21,24176.21,0,0,0.0,0.0,25.29,6.87,0.500025,0.96975,0.0,0.0,28.39,MEDIUM
USR64086,MCH1127,1,6122.96,6122.96,6122.96,0,1,1.0,0.0,51.31,19.17,0.500025,0.32025,0.0,1.0,39.08,MEDIUM
USR64086,MCH9877,1,7901.0,7901.0,7901.0,0,0,0.0,0.0,51.31,14.3,0.500025,0.38195,0.0,0.0,24.14,LOW
USR64097,MCH8151,1,0.1653844,0.1653844,0.1653844,0,0,0.0,0.0,38.55,11.32,0.500025,0.0314,0.0,0.0,16.76,LOW
USR64104,MCH2880,1,21587.44,21587.44,21587.44,0,0,0.0,0.0,39.47,8.81,0.500025,0.87675,0.0,0.0,29.1,MEDIUM
USR64104,MCH6377,1,16853.91,16853.91,16853.91,0,0,0.0,0.0,39.47,5.6,0.500025,0.70665,0.0,0.0,25.98,MEDIUM
USR64106,MCH2451,1,5548.97,5548.97,5548.97,0,0,0.0,0.0,30.42,19.13,0.500025,0.3001,0.0,0.0,21.17,LOW
USR64116,MCH7502,1,13303.97,13303.97,13303.97,0,0,0.0,0.0,7.39,9.53,0.500025,0.5793,0.0,0.0,20.77,LOW
USR64118,MCH8611,1,22662.74,22662.74,22662.74,0,0,0.0,0.0,44.88,9.81,0.500025,0.9153,0.0,0.0,30.54,MEDIUM
USR64127,MCH4608,1,8856.58,8856.58,8856.58,1,0,0.0,1.0,31.24,13.17,0.500025,0.417,1.0,0.0,51.96,HIGH
USR64129,MCH2584,1,0.223494,0.223494,0.223494,0,0,0.0,0.0,3.71,2.48,0.500025,0.056,0.0,0.0,11.21,LOW
USR64154,MCH9632,1,18660.19,18660.19,18660.19,0,0,0.0,0.0,8.82,16.08,0.500025,0.7724,0.0,0.0,25.02,MEDIUM
USR64159,MCH1452,1,18671.12,18671.12,18671.12,0,0,0.0,0.0,33.82,2.58,0.500025,0.7729,0.0,0.0,25.73,MEDIUM
USR64160,MCH1257,1,8429.8,8429.8,8429.8,0,0,0.0,0.0,31.13,8.53,0.500025,0.40125,0.0,0.0,20.88,LOW
USR64166,MCH4984,1,2533.0,2533.0,2533.0,0,0,0.0,0.0,29.66,0.98,0.500025,0.1929,0.0,0.0,16.23,LOW
USR64167,MCH8166,1,8213.52,8213.52,8213.52,1,0,0.0,1.0,31.07,3.11,0.500025,0.3933,1.0,0.0,49.79,MEDIUM
USR64168,MCH5391,1,24056.98,24056.98,24056.98,0,0,0.0,0.0,10.26,21.84,0.500025,0.9653,0.0,0.0,29.12,MEDIUM
USR64169,MCH1887,1,630.18,630.18,630.18,0,1,1.0,0.0,49.18,20.36,0.500025,0.1226,0.0,1.0,36.06,MEDIUM
USR64179,MCH4162,1,3538.56,3538.56,3538.56,0,0,0.0,0.0,29.92,8.27,0.500025,0.2289,0.0,0.0,18.1,LOW
USR64185,MCH1282,1,15249.0,15249.0,15249.0,0,0,0.0,0.0,7.9,5.65,0.500025,0.6503,0.0,0.0,21.21,LOW
USR64187,MCH8293,1,18611.76,18611.76,18611.76,0,0,0.0,0.0,43.8,8.53,0.500025,0.7708,0.0,0.0,28.01,MEDIUM
USR64195,MCH6544,1,21667.76,21667.76,21667.76,0,0,0.0,0.0,19.61,11.29,0.500025,0.87895,0.0,0.0,27.11,MEDIUM
USR64199,MCH5757,1,0.1854362,0.1854362,0.1854362,0,0,0.0,0.0,8.6,8.74,0.500025,0.0387,0.0,0.0,12.68,LOW
USR64201,MCH9978,1,16045.48,16045.48,16045.48,0,0,0.0,0.0,33.1,2.28,0.500025,0.6773,0.0,0.0,24.15,LOW
USR64203,MCH4836,1,18696.65,18696.65,18696.65,1,0,0.0,1.0,33.83,10.16,0.500025,0.77375,1.0,0.0,57.1,HIGH
USR64209,MCH3271,1,15087.11,15087.11,15087.11,0,0,0.0,0.0,32.86,5.92,0.500025,0.64405,0.0,0.0,24.28,LOW
USR64212,MCH7689,1,0.756175,0.756175,0.756175,0,0,0.0,0.0,3.95,0.78,0.500025,0.0902,0.0,0.0,11.45,LOW
USR64213,MCH5355,1,11700.07,11700.07,11700.07,0,1,1.0,0.0,26.99,21.79,0.500025,0.52215,0.0,1.0,39.55,MEDIUM
USR64214,MCH6951,1,8889.94,8889.94,8889.94,0,0,0.0,0.0,31.25,7.53,0.500025,0.41865,0.0,0.0,20.98,LOW
USR64216,MCH3066,1,21394.87,21394.87,21394.87,0,0,0.0,0.0,34.54,10.82,0.500025,0.8699,0.0,0.0,28.75,MEDIUM
USR64224,MCH7938,1,23262.0,23262.0,23262.0,0,0,0.0,0.0,35.03,5.6,0.500025,0.9353,0.0,0.0,28.86,MEDIUM
USR64225,MCH9230,1,8893.77,8893.77,8893.77,0,0,0.0,0.0,11.25,6.9,0.500025,0.4189,0.0,0.0,18.38,LOW
USR64233,MCH2637,1,9539.58,9539.58,9539.58,0,1,1.0,0.0,51.41,13.15,0.500025,0.4423,0.0,1.0,39.85,MEDIUM
USR64234,MCH2853,1,15197.0,15197.0,15197.0,0,0,0.0,0.0,7.89,2.18,0.500025,0.648075,0.0,0.0,20.56,LOW
USR64240,MCH3128,1,18180.05,18180.05,18180.05,0,1,1.0,0.0,53.69,13.8,0.500025,0.756,0.0,1.0,44.96,MEDIUM
USR64245,MCH6834,1,20030.88,20030.88,20030.88,0,0,0.0,0.0,44.17,11.31,0.500025,0.82135,0.0,0.0,29.31,MEDIUM
USR64253,MCH8823,1,20470.26,20470.26,20470.26,1,0,0.0,1.0,9.3,17.97,0.500025,0.8374,1.0,0.0,56.39,HIGH
USR64256,MCH3235,1,1728.09,1728.09,1728.09,0,0,0.0,0.0,29.45,25.92,0.500025,0.1625,0.0,0.0,20.19,LOW
USR64261,MCH1683,1,5706.1,5706.1,5706.1,0,0,0.0,0.0,5.45,20.13,0.500025,0.30495,0.0,0.0,18.31,LOW
USR64264,MCH2004,1,13433.86,13433.86,13433.86,1,0,0.0,1.0,32.43,14.19,0.500025,0.5841,1.0,0.0,54.8,HIGH
USR64274,MCH6527,1,8879.4,8879.4,8879.4,1,0,0.0,1.0,41.25,13.17,0.500025,0.41815,1.0,0.0,53.23,HIGH
USR64276,MCH1513,1,24248.44,24248.44,24248.44,0,0,0.0,0.0,35.31,9.14,0.500025,0.9725,0.0,0.0,30.08,MEDIUM
USR64277,MCH7724,1,9546.0,9546.0,9546.0,0,0,0.0,0.0,31.42,16.09,0.500025,0.4426,0.0,0.0,22.89,LOW
USR64278,MCH2909,1,5735.62,5735.62,5735.62,0,0,0.0,0.0,30.45,8.17,0.500025,0.30575,0.0,0.0,19.3,LOW
USR64285,MCH1254,1,20181.42,20181.42,20181.42,0,0,0.0,0.0,34.21,8.0,0.500025,0.8273,0.0,0.0,27.56,MEDIUM
USR64293,MCH8739,1,4056.46,4056.46,4056.46,0,0,0.0,0.0,30.03,13.47,0.500025,0.24605,0.0,0.0,19.3,LOW
USR64301,MCH2230,1,4968.03,4968.03,4968.03,1,1,1.0,1.0,25.27,10.83,0.500025,0.27915,1.0,1.0,63.73,HIGH
USR64305,MCH6017,1,274.0,274.0,274.0,0,0,0.0,0.0,19.08,2.25,0.500025,0.1091,0.0,0.0,13.88,LOW
USR64306,MCH5095,1,15339.25,15339.25,15339.25,0,0,0.0,0.0,32.93,8.84,0.500025,0.65345,0.0,0.0,24.95,LOW
USR64312,MCH1595,1,8720.18,8720.18,8720.18,0,0,0.0,0.0,51.21,7.8,0.500025,0.4124,0.0,0.0,23.42,LOW
USR64318,MCH6824,1,17145.06,17145.06,17145.06,0,0,0.0,0.0,33.4,9.97,0.500025,0.7174,0.0,0.0,26.17,MEDIUM
USR64322,MCH8809,1,2913.36,2913.36,2913.36,0,0,0.0,0.0,29.76,9.75,0.500025,0.2068,0.0,0.0,18.01,LOW
USR64332,MCH1711,1,0.515012,0.515012,0.515012,1,0,0.0,1.0,28.87,12.33,0.500025,0.07895,1.0,0.0,46.45,MEDIUM
USR64339,MCH2676,1,18745.65,18745.65,18745.65,0,1,1.0,0.0,53.84,47.59,0.500025,0.77555,0.0,1.0,51.29,HIGH
USR64344,MCH6301,1,6249.53,6249.53,6249.53,0,0,0.0,0.0,30.59,2.96,0.500025,0.3248,0.0,0.0,18.68,LOW
USR64356,MCH3458,1,14902.58,14902.58,14902.58,1,0,0.0,1.0,32.81,7.28,0.500025,0.63765,1.0,0.0,54.42,HIGH
USR64358,MCH6210,1,20896.33,20896.33,20896.33,0,0,0.0,0.0,34.41,6.06,0.500025,0.85265,0.0,0.0,27.62,MEDIUM
USR64369,MCH1112,1,0.1801113,0.1801113,0.1801113,0,1,1.0,0.0,38.58,13.47,0.500025,0.0369,0.0,1.0,32.23,MEDIUM
USR64378,MCH1960,1,8429.03,8429.03,8429.03,0,0,0.0,0.0,31.13,12.19,0.500025,0.40115,0.0,0.0,21.53,LOW
USR64385,MCH4947,1,7522.79,7522.79,7522.79,0,0,0.0,0.0,5.91,6.42,0.500025,0.36935,0.0,0.0,16.89,LOW
USR64386,MCH1230,1,6953.54,6953.54,6953.54,0,0,0.0,0.0,10.77,1.35,0.500025,0.34985,0.0,0.0,16.3,LOW
USR64387,MCH5013,1,15425.98,15425.98,15425.98,0,0,0.0,0.0,32.95,20.25,0.500025,0.65675,0.0,0.0,27.03,MEDIUM
USR64388,MCH5775,1,11107.0,11107.0,11107.0,1,0,0.0,1.0,31.84,11.14,0.500025,0.501075,1.0,0.0,52.93,HIGH
USR64397,MCH4669,1,2045.37,2045.37,2045.37,0,1,1.0,0.0,49.53,16.29,0.500025,0.17505,0.0,1.0,36.17,MEDIUM
USR64401,MCH6061,1,22820.89,22820.89,22820.89,0,0,0.0,0.0,34.93,22.64,0.500025,0.92085,0.0,0.0,31.67,MEDIUM
USR64404,MCH3679,1,21361.0,21361.0,21361.0,0,0,0.0,0.0,34.53,18.29,0.500025,0.8684,0.0,0.0,30.06,MEDIUM
USR64411,MCH9501,1,19498.48,19498.48,19498.48,0,0,0.0,0.0,34.04,9.8,0.500025,0.80295,0.0,0.0,27.5,MEDIUM
USR64419,MCH7854,1,13580.18,13580.18,13580.18,0,0,0.0,0.0,32.47,5.41,0.500025,0.59,0.0,0.0,23.33,LOW
USR64430,MCH5102,1,0.1220721,0.1220721,0.1220721,1,0,0.0,1.0,28.4,13.53,0.500025,0.01,1.0,0.0,45.57,MEDIUM
USR64431,MCH7756,1,24117.49,24117.49,24117.49,0,0,0.0,0.0,25.27,14.38,0.500025,0.96725,0.0,0.0,29.69,MEDIUM
USR64438,MCH7571,1,12664.09,12664.09,12664.09,0,0,0.0,0.0,32.24,5.2,0.500025,0.55745,0.0,0.0,22.77,LOW
USR64443,MCH7071,1,0.809488,0.809488,0.809488,0,0,0.0,0.0,28.96,7.23,0.500025,0.09235,0.0,0.0,15.75,LOW
USR64446,MCH8031,1,12320.53,12320.53,12320.53,0,0,0.0,0.0,32.14,19.07,0.500025,0.544,0.0,0.0,25.03,MEDIUM
USR64454,MCH6696,1,11701.55,11701.55,11701.55,0,0,0.0,0.0,6.99,9.1,0.500025,0.5223,0.0,0.0,19.79,LOW
USR64458,MCH8062,1,0.1485804,0.1485804,0.1485804,0,0,0.0,0.0,28.49,19.65,0.500025,0.0234,0.0,0.0,16.87,LOW
USR64460,MCH6519,1,24543.36,24543.36,24543.36,0,0,0.0,0.0,25.39,6.47,0.500025,0.9832,0.0,0.0,28.53,MEDIUM
USR64461,MCH2425,1,15655.11,15655.11,15655.11,0,0,0.0,0.0,33.01,9.5,0.500025,0.6646,0.0,0.0,25.24,MEDIUM
USR64462,MCH3475,1,3162.18,3162.18,3162.18,0,0,0.0,0.0,4.82,4.98,0.500025,0.21495,0.0,0.0,14.18,LOW
USR64464,MCH3748,1,17939.45,17939.45,17939.45,0,0,0.0,0.0,33.63,8.89,0.500025,0.74685,0.0,0.0,26.44,MEDIUM
USR64470,MCH4620,1,0.1697987,0.1697987,0.1697987,0,0,0.0,0.0,28.56,2.57,0.500025,0.03335,0.0,0.0,13.98,LOW
USR64471,MCH8747,1,7594.56,7594.56,7594.56,1,0,0.0,1.0,5.92,1.41,0.500025,0.3715,1.0,0.0,46.03,MEDIUM
USR64475,MCH5214,1,7284.06,7284.06,7284.06,0,0,0.0,0.0,30.85,9.18,0.500025,0.3611,0.0,0.0,20.36,LOW
USR64478,MCH9188,1,14183.44,14183.44,14183.44,0,0,0.0,0.0,42.63,8.51,0.500025,0.61185,0.0,0.0,25.47,MEDIUM
USR64481,MCH1221,1,17495.37,17495.37,17495.37,0,0,0.0,0.0,33.51,4.42,0.500025,0.73055,0.0,0.0,25.39,MEDIUM
USR64484,MCH7145,1,12599.3,12599.3,12599.3,1,0,0.0,1.0,32.21,1.88,0.500025,0.5544,1.0,0.0,52.13,HIGH
USR64488,MCH7747,1,864.05,864.05,864.05,0,1,1.0,0.0,49.23,13.14,0.500025,0.13045,0.0,1.0,34.9,MEDIUM
USR64490,MCH8021,1,3005.95,3005.95,3005.95,0,1,1.0,0.0,49.78,11.86,0.500025,0.2098,0.0,1.0,35.93,MEDIUM
USR64499,MCH1165,1,18219.0,18219.0,18219.0,0,0,0.0,0.0,39.4,5.34,0.500025,0.75715,0.0,0.0,26.68,MEDIUM
USR64499,MCH2247,1,14860.1,14860.1,14860.1,0,0,0.0,0.0,39.4,5.74,0.500025,0.63595,0.0,0.0,24.94,LOW
USR64511,MCH6278,1,4380.29,4380.29,4380.29,1,0,0.0,1.0,30.12,26.14,0.500025,0.2586,1.0,0.0,51.76,HIGH
USR64516,MCH2188,1,11510.56,11510.56,11510.56,0,0,0.0,0.0,16.94,10.18,0.500025,0.51565,0.0,0.0,21.13,LOW
USR64523,MCH8377,1,0.1407891,0.1407891,0.1407891,0,0,0.0,0.0,28.47,14.7,0.500025,0.02015,0.0,0.0,15.94,LOW
USR64525,MCH1925,1,22052.38,22052.38,22052.38,0,1,1.0,0.0,54.72,21.54,0.500025,0.8938,0.0,1.0,48.53,MEDIUM
USR64536,MCH2268,1,12885.0,12885.0,12885.0,0,0,0.0,0.0,32.3,5.26,0.500025,0.5659,0.0,0.0,22.92,LOW
USR64538,MCH3121,1,17121.22,17121.22,17121.22,0,1,1.0,0.0,28.4,14.26,0.500025,0.7168,0.0,1.0,41.3,MEDIUM
USR64571,MCH6456,1,24529.63,24529.63,24529.63,0,0,0.0,0.0,35.38,11.76,0.500025,0.98245,0.0,0.0,30.71,MEDIUM
USR64572,MCH4170,1,0.991988,0.991988,0.991988,0,0,0.0,0.0,14.02,9.21,0.500025,0.09985,0.0,0.0,14.35,LOW
USR64575,MCH8327,1,9723.05,9723.05,9723.05,0,0,0.0,0.0,31.46,6.89,0.500025,0.44855,0.0,0.0,21.34,LOW
USR64577,MCH2810,1,10992.24,10992.24,10992.24,0,0,0.0,0.0,31.8,4.11,0.500025,0.4969,0.0,0.0,21.61,LOW
USR64590,MCH4060,1,0.1463373,0.1463373,0.1463373,1,0,0.0,1.0,46.61,11.3,0.500025,0.02265,1.0,0.0,47.63,MEDIUM
USR64590,MCH8431,1,15216.72,15216.72,15216.72,0,1,1.0,0.0,46.61,15.3,0.500025,0.64905,0.0,1.0,42.74,MEDIUM
USR64595,MCH2103,1,2655.92,2655.92,2655.92,0,0,0.0,0.0,29.69,17.04,0.500025,0.1976,0.0,0.0,19.17,LOW
USR64598,MCH6606,1,13304.23,13304.23,13304.23,1,0,0.0,1.0,32.4,16.44,0.500025,0.57935,1.0,0.0,55.12,HIGH
USR64607,MCH5299,1,4805.27,4805.27,4805.27,0,0,0.0,0.0,20.23,6.74,0.500025,0.2734,0.0,0.0,17.29,LOW
USR64624,MCH2655,1,13039.21,13039.21,13039.21,1,0,0.0,1.0,32.34,4.86,0.500025,0.57095,1.0,0.0,52.92,HIGH
USR64635,MCH8086,1,143.05,143.05,143.05,0,0,0.0,0.0,14.05,4.82,0.500025,0.10405,0.0,0.0,13.64,LOW
USR64645,MCH3303,1,995.28,995.28,995.28,0,0,0.0,0.0,29.27,2.36,0.500025,0.1355,0.0,0.0,15.56,LOW
USR64649,MCH5571,1,20925.1,20925.1,20925.1,0,0,0.0,0.0,34.42,8.09,0.500025,0.85395,0.0,0.0,28.01,MEDIUM
USR64650,MCH3984,1,3667.93,3667.93,3667.93,0,0,0.0,0.0,39.94,21.89,0.500025,0.2327,0.0,0.0,21.84,LOW
USR64653,MCH8310,1,17258.93,17258.93,17258.93,0,0,0.0,0.0,28.44,2.41,0.500025,0.72155,0.0,0.0,24.26,LOW
USR64656,MCH6694,1,9758.93,9758.93,9758.93,0,0,0.0,0.0,31.47,14.64,0.500025,0.4496,0.0,0.0,22.74,LOW
USR64657,MCH5784,1,18224.25,18224.25,18224.25,0,0,0.0,0.0,33.7,2.52,0.500025,0.7574,0.0,0.0,25.47,MEDIUM
USR64664,MCH7109,1,13742.73,13742.73,13742.73,1,0,0.0,1.0,32.51,8.53,0.500025,0.5966,1.0,0.0,53.99,HIGH
USR64668,MCH5890,1,18274.38,18274.38,18274.38,0,0,0.0,0.0,33.72,2.52,0.500025,0.75945,0.0,0.0,25.51,MEDIUM
USR64673,MCH8845,1,934.82,934.82,934.82,0,0,0.0,0.0,14.25,13.41,0.500025,0.1328,0.0,0.0,15.62,LOW
USR64677,MCH3758,1,16716.44,16716.44,16716.44,0,0,0.0,0.0,42.58,5.98,0.500025,0.70115,0.0,0.0,26.35,MEDIUM
USR64677,MCH4329,1,2109.2,2109.2,2109.2,0,0,0.0,0.0,42.58,14.0,0.500025,0.1774,0.0,0.0,19.93,LOW
USR64680,MCH4215,1,1742.21,1742.21,1742.21,0,0,0.0,0.0,29.45,16.62,0.500025,0.1631,0.0,0.0,18.54,LOW
USR64687,MCH8328,1,11011.07,11011.07,11011.07,0,0,0.0,0.0,31.81,16.64,0.500025,0.4978,0.0,0.0,23.86,LOW
USR64689,MCH1871,1,13841.26,13841.26,13841.26,0,0,0.0,0.0,32.54,5.13,0.500025,0.6001,0.0,0.0,23.44,LOW
USR64698,MCH3671,1,9191.09,9191.09,9191.09,0,0,0.0,0.0,31.33,21.26,0.500025,0.42975,0.0,0.0,23.61,LOW
USR64709,MCH4387,1,22554.33,22554.33,22554.33,0,0,0.0,0.0,34.86,7.35,0.500025,0.91185,0.0,0.0,28.8,MEDIUM
USR64720,MCH1193,1,16236.56,16236.56,16236.56,1,1,1.0,1.0,49.5,28.52,0.500025,0.6846,1.0,1.0,75.99,CRITICAL
USR64720,MCH7781,1,24669.52,24669.52,24669.52,0,0,0.0,0.0,49.5,14.54,0.500025,0.98795,0.0,0.0,33.04,MEDIUM
USR64723,MCH9334,1,14125.58,14125.58,14125.58,0,0,0.0,0.0,27.02,15.03,0.500025,0.60945,0.0,0.0,24.65,LOW
USR64723,MCH9870,1,2662.55,2662.55,2662.55,1,0,0.0,1.0,27.02,19.08,0.500025,0.19785,1.0,0.0,49.2,MEDIUM
USR64725,MCH2925,1,18102.64,18102.64,18102.64,0,0,0.0,0.0,33.67,21.48,0.500025,0.75335,0.0,0.0,28.79,MEDIUM
USR64731,MCH3320,1,21529.64,21529.64,21529.64,0,0,0.0,0.0,14.58,16.58,0.500025,0.87445,0.0,0.0,27.36,MEDIUM
USR64734,MCH6494,1,0.1518231,0.1518231,0.1518231,0,0,0.0,0.0,28.5,4.51,0.500025,0.02465,0.0,0.0,14.19,LOW
USR64746,MCH6927,1,21833.0,21833.0,21833.0,1,0,0.0,1.0,39.43,5.28,0.500025,0.8851,1.0,0.0,58.6,HIGH
USR64746,MCH8039,1,13181.5,13181.5,13181.5,0,0,0.0,0.0,39.43,7.65,0.500025,0.5758,0.0,0.0,24.38,LOW
USR64749,MCH8560,1,18029.16,18029.16,18029.16,0,1,1.0,0.0,53.65,14.94,0.500025,0.75065,0.0,1.0,45.07,MEDIUM
USR64752,MCH6174,1,302.55,302.55,302.55,0,0,0.0,0.0,19.09,4.4,0.500025,0.1102,0.0,0.0,14.28,LOW
USR64753,MCH7671,1,0.1692376,0.1692376,0.1692376,1,0,0.0,1.0,28.56,12.91,0.500025,0.03315,1.0,0.0,45.82,MEDIUM
USR64771,MCH1500,1,8674.0,8674.0,8674.0,0,0,0.0,0.0,39.31,9.17,0.500025,0.41075,0.0,0.0,22.16,LOW
USR64771,MCH5452,1,19562.82,19562.82,19562.82,0,0,0.0,0.0,39.31,21.64,0.500025,0.80535,0.0,0.0,30.3,MEDIUM
USR64772,MCH8472,1,526.34,526.34,526.34,0,0,0.0,0.0,9.15,12.46,0.500025,0.1188,0.0,0.0,14.61,LOW
USR64773,MCH5305,1,18266.0,18266.0,18266.0,0,1,1.0,0.0,53.72,28.49,0.500025,0.75895,0.0,1.0,47.62,MEDIUM
USR64778,MCH4608,1,11762.7,11762.7,11762.7,0,0,0.0,0.0,49.42,13.17,0.500025,0.5245,0.0,0.0,25.84,MEDIUM
USR64778,MCH6675,1,22331.97,22331.97,22331.97,0,1,1.0,0.0,49.42,33.45,0.500025,0.9037,0.0,1.0,50.14,HIGH
USR64784,MCH3690,1,5519.99,5519.99,5519.99,0,0,0.0,0.0,10.41,4.61,0.500025,0.29895,0.0,0.0,16.07,LOW
USR64786,MCH1185,1,23873.15,23873.15,23873.15,0,0,0.0,0.0,39.27,17.99,0.500025,0.95905,0.0,0.0,31.95,MEDIUM
USR64786,MCH5137,1,2676.81,2676.81,2676.81,0,0,0.0,0.0,39.27,25.73,0.500025,0.1984,0.0,0.0,21.92,LOW
USR64790,MCH6347,1,12822.95,12822.95,12822.95,0,0,0.0,0.0,32.28,18.18,0.500025,0.5636,0.0,0.0,25.18,MEDIUM
USR64799,MCH4461,1,18178.04,18178.04,18178.04,0,0,0.0,0.0,8.69,6.71,0.500025,0.75585,0.0,0.0,23.08,LOW
USR64801,MCH5262,1,0.300286,0.300286,0.300286,0,0,0.0,0.0,28.8,7.51,0.500025,0.06915,0.0,0.0,15.43,LOW
USR64803,MCH6284,1,5221.1,5221.1,5221.1,0,0,0.0,0.0,30.33,4.54,0.500025,0.2881,0.0,0.0,18.37,LOW
USR64811,MCH7099,1,0.125904,0.125904,0.125904,0,0,0.0,0.0,18.42,12.48,0.500025,0.012,0.0,0.0,14.17,LOW
USR64821,MCH1795,1,24978.75,24978.75,24978.75,1,0,0.0,1.0,35.51,8.95,0.500025,0.99935,1.0,0.0,60.48,HIGH
USR64823,MCH6929,1,13137.7,13137.7,13137.7,0,0,0.0,0.0,39.43,12.61,0.500025,0.5744,0.0,0.0,25.24,MEDIUM
USR64823,MCH7258,1,22264.28,22264.28,22264.28,0,0,0.0,0.0,39.43,8.14,0.500025,0.9018,0.0,0.0,29.36,MEDIUM
USR64828,MCH6576,1,5178.96,5178.96,5178.96,0,0,0.0,0.0,30.32,8.82,0.500025,0.28685,0.0,0.0,19.12,LOW
USR64833,MCH9040,1,20248.81,20248.81,20248.81,0,0,0.0,0.0,34.23,13.74,0.500025,0.82965,0.0,0.0,28.62,MEDIUM
USR64835,MCH7114,1,12977.05,12977.05,12977.05,0,1,1.0,0.0,52.32,36.54,0.500025,0.56905,0.0,1.0,46.04,MEDIUM
USR64837,MCH3829,1,0.213556,0.213556,0.213556,0,0,0.0,0.0,38.68,14.0,0.500025,0.05125,0.0,0.0,17.55,LOW
USR64839,MCH9870,1,23630.26,23630.26,23630.26,0,1,1.0,0.0,55.15,19.08,0.500025,0.95,0.0,1.0,48.99,MEDIUM
USR64841,MCH5195,1,1321.0,1321.0,1321.0,0,0,0.0,0.0,29.35,8.86,0.500025,0.14765,0.0,0.0,16.92,LOW
USR64858,MCH2075,1,18886.0,18886.0,18886.0,0,0,0.0,0.0,33.88,15.71,0.500025,0.78075,0.0,0.0,28.2,MEDIUM
USR64859,MCH2857,1,21262.82,21262.82,21262.82,0,0,0.0,0.0,34.5,27.9,0.500025,0.8647,0.0,0.0,31.71,MEDIUM
USR64860,MCH1338,1,1444.14,1444.14,1444.14,0,0,0.0,0.0,29.38,4.51,0.500025,0.15225,0.0,0.0,16.21,LOW
USR64869,MCH1589,1,8879.57,8879.57,8879.57,0,0,0.0,0.0,31.25,26.51,0.500025,0.4182,0.0,0.0,24.36,LOW
USR64876,MCH4498,1,1946.37,1946.37,1946.37,0,0,0.0,0.0,29.51,3.45,0.500025,0.17155,0.0,0.0,16.33,LOW
USR64877,MCH6968,1,9848.0,9848.0,9848.0,0,0,0.0,0.0,31.49,21.73,0.500025,0.4533,0.0,0.0,24.06,LOW
USR64879,MCH3794,1,19522.0,19522.0,19522.0,0,0,0.0,0.0,44.52,9.6,0.500025,0.80405,0.0,0.0,28.78,MEDIUM
