merchant_id,txn_count,total_transaction_value,avg_transaction_value,unique_users,unique_mcc,failed_txn_count,pending_txn_count,negative_amount_count,failure_rate,pending_rate,negative_amount_rate,chargeback_count,chargeback_amount,critical_chargeback_count,high_chargeback_count,chargeback_rate,merchant_name,merchant_category,business_type,merchant_city,merchant_state,merchant_status,declared_avg_ticket_size,master_mcc,merchant_match_flag,suspended_flag,blocked_flag,ticket_deviation,ticket_deviation_abs
MCH5800,4,58371.746012,14592.936503,4,2,0,1,0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5802,1,15450.0,15450.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5803,4,27613.95,6903.4875,4,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5804,1,554.51,554.51,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5805,2,11855.89,5927.945,2,2,0,0,0,0.0,0.0,0.0,2.0,8937.75,0.0,0.0,1.0,natarajan-walla,Bus/Taxi,PARTNERSHIP,ludhiana,Punjab,ACTIVE,449.15,4131.0,1,0,0,12.198140932873205,12.198140932873205
MCH5806,4,42208.23,10552.0575,4,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5807,3,35277.47,11759.156666666668,3,3,1,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Madan Ltd,Department Store,SOLE-PROPRIETOR,Jalandar,Punjab,ACTIVE,1974.14,5311.0,1,0,0,4.956597134279568,4.956597134279568
MCH5808,3,47169.57,15723.19,3,1,0,1,0,0.0,0.3333333333333333,0.0,1.0,-1658.43,0.0,1.0,0.3333333333333333,,,,,,,,,0,0,0,,
MCH5809,1,9474.0,9474.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Virk-Peri,Stationery,INDIVIDUAL,jaipur,Rajasthan,INACTIVE,1513.53,5942.0,1,0,0,5.259538958593487,5.259538958593487
MCH5811,3,58693.740000000005,19564.58,3,2,0,1,0,0.0,0.3333333333333333,0.0,1.0,6523.57,0.0,0.0,0.3333333333333333,,,,,,,,,0,0,0,,
MCH5812,3,26740.449999999997,8913.483333333332,3,3,1,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aurora and sons,Hotel,Sole Proprietor,HYDERABAD,Telangana,ACTIVE,410.12,7011.0,1,0,0,20.73384212750739,20.73384212750739
MCH5813,5,64358.39,12871.678,5,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nair Inc,Mobile Recharge,Sole Proprietor,Chennai,Tamil Nadu,ACTIVE,1408.29,4814.0,1,0,0,8.139934246497525,8.139934246497525
MCH5814,2,22185.53,11092.765,2,1,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5815,1,19969.87,19969.87,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5816,1,4178.02,4178.02,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5817,3,29199.68,9733.226666666667,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5818,2,35091.14,17545.57,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5819,2,23124.43,11562.215,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5820,2,-340.2599999999984,-170.1299999999992,2,2,0,0,1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5821,3,35637.48807,11879.16269,3,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5822,1,21577.02,21577.02,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gandhi-Krish,Retail,Sole Proprietor,Bangalore,Karnataka,ACTIVE,1268.39,3110.0,1,0,0,16.0113450910209,16.0113450910209
MCH5823,1,19576.79,19576.79,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GARDE LLC,Department Stores,SOLE_PROPRIETOR,bengaluru,Karnataka,INACTIVE,1075.77,5311.0,1,0,0,17.19793264359482,17.19793264359482
MCH5824,1,3871.0,3871.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5825,1,8264.89,8264.89,1,0,0,1,0,0.0,1.0,0.0,1.0,779.81,0.0,0.0,1.0,Bhardwaj-Sachdeva,Stationery,PARTNERSHIP,Bangalore,Karnataka,ACTIVE,-1108.32,5942.0,1,0,0,,
MCH5826,3,21666.0585,7222.019499999999,3,2,1,1,0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5828,2,17072.1,8536.05,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5829,2,36331.4,18165.7,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BATTA LTD,Food,SOLE_PROPRIETOR,jalandhar,Punjab,SUSPENDED,690.13,5812.0,1,1,0,25.322142205091794,25.322142205091794
MCH5830,3,43264.42,14421.473333333333,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5831,2,22451.43,11225.715,2,1,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KIBE INC,TELECOM,Sole Proprietor,Ludhiana,Punjab,ACTIVE,2267.19,4814.0,1,0,0,3.9513781376946793,3.9513781376946793
MCH5832,4,54023.125106399995,13505.781276599999,4,3,1,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5833,2,20894.03,10447.015,2,1,0,0,0,0.0,0.0,0.0,1.0,3278.36,0.0,0.0,0.5,Deep and Sons,Grocery,partnership,jaipur,Rajasthan,ACTIVE,4335.22,5411.0,1,0,0,1.409800425353269,1.409800425353269
MCH5834,3,25995.0753043,8665.025101433333,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sundaram-Sarkar,Food,Partnership,Hyderabad,Telangana,ACTIVE,1502.09,5812.0,1,0,0,4.768645754537567,4.768645754537567
MCH5836,2,11964.71,5982.355,2,1,1,0,0,0.5,0.0,0.0,1.0,2302.66,0.0,0.0,0.5,,,,,,,,,0,0,0,,
MCH5837,2,42996.369999999995,21498.184999999998,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5838,2,17833.87,8916.935,2,2,0,0,0,0.0,0.0,0.0,1.0,0.14932,0.0,0.0,0.5,,,,,,,,,0,0,0,,
MCH5839,5,7055.912833000002,1411.1825666000004,5,3,1,0,2,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5840,3,28067.12189,9355.707296666666,3,3,1,1,0,0.3333333333333333,0.3333333333333333,0.0,1.0,1006.88,0.0,0.0,0.3333333333333333,,,,,,,,,0,0,0,,
MCH5841,1,13484.45,13484.45,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Nori Group,Medical,sole_proprietor,mumbai,Maharashtra,ACTIVE,466.44,5912.0,1,0,0,27.909291655947175,27.909291655947175
MCH5842,1,0.1774469,0.1774469,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Dutt, Trivedi and Dhingra",Stationery,partnership,amritsar,Punjab,ACTIVE,182.55,5942.0,1,0,0,-0.9990279545330046,0.9990279545330046
MCH5843,2,38816.770000000004,19408.385000000002,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wason and Sons,Mobile Recharge,INDIVIDUAL,HYDERABAD,Telangana,INACTIVE,1023.46,4814.0,1,0,0,17.963501260430306,17.963501260430306
MCH5844,3,19975.29,6658.43,3,1,0,0,0,0.0,0.0,0.0,1.0,9956.85,0.0,1.0,0.3333333333333333,,,,,,,,,0,0,0,,
MCH5845,2,40248.95,20124.475,2,1,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Buch PLC,Retail,SOLE_PROPRIETOR,ludhiana,Punjab,ACTIVE,1603.87,5311.0,1,0,0,11.54744773578906,11.54744773578906
MCH5846,4,54806.501289,13701.62532225,4,3,0,0,0,0.0,0.0,0.0,1.0,966.31,0.0,0.0,0.25,,,,,,,,,0,0,0,,
MCH5847,2,28010.05,14005.025,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Kar, Gupta and Choudhry",HOTEL_LODGING,Sole Proprietor,Kolkata,West Bengal,ACTIVE,-4487.3,7011.0,1,0,0,,
MCH5848,1,14020.9,14020.9,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5849,3,7665.06295,2555.0209833333333,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5850,2,13545.5591363,6772.77956815,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Virk-Loke,CLOTHS,PARTNERSHIP,Mumbay,Maharashtra,ACTIVE,0.3558,5699.0,1,0,0,19034.355728358627,19034.355728358627
MCH5852,2,15800.380000000001,7900.1900000000005,2,2,0,0,0,0.0,0.0,0.0,1.0,2218.94,0.0,0.0,0.5,,,,,,,,,0,0,0,,
MCH5855,1,10451.29,10451.29,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Rajagopalan,MuniandPrasad",CLOTHS,PARTNERSHIP,Jalandhar,Punjab,ACTIVE,115.41,,1,0,0,89.55792392340354,89.55792392340354
MCH5857,3,37622.619999999995,12540.873333333331,3,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"VARUGHESE, VORA AND CHOKSHI",TELECOM,individual,lucknow,Uttar Pradesh,INACTIVE,687.33,4814.0,1,0,0,17.245781987303523,17.245781987303523
MCH5859,2,19647.94041,9823.970205,2,2,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5860,3,36186.670000000006,12062.223333333335,3,3,0,0,0,0.0,0.0,0.0,1.0,310.15,0.0,0.0,0.3333333333333333,,,,,,,,,0,0,0,,
MCH5861,3,37754.82,12584.94,3,3,1,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MANNE-CHATTERJEE,Food,SOLE_PROPRIETOR,DELHI,Delhi,ACTIVE,174.45,5812.0,1,0,0,71.14067067927773,71.14067067927773
MCH5862,3,23601.78,7867.259999999999,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5863,1,3327.0,3327.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5865,4,54537.24,13634.31,4,2,0,2,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5866,3,26906.54,8968.846666666666,3,2,1,1,0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5867,4,41150.13,10287.5325,4,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5868,4,65230.03,16307.5075,4,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5869,1,16165.0,16165.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5870,1,6627.76,6627.76,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deol Group,transprt,sole_proprietor,Madras,Tamil Nadu,HOLD,1911.31,4131.0,1,0,0,2.467653075639222,2.467653075639222
MCH5871,2,32217.85,16108.925,2,2,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5872,2,31609.29,15804.645,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sandal Ltd,groceries,Private Limited,Bengaluru,Karnataka,ACTIVE,2434.63,5411.0,1,0,0,5.491600366380107,5.491600366380107
MCH5873,1,13097.0,13097.0,1,1,0,0,0,0.0,0.0,0.0,1.0,2676.58,0.0,0.0,1.0,"Kade, Srivastava and Iyengar",Miscellaneous,Partnership,lucknow,Uttar Pradesh,ACTIVE,3185.85,5999.0,1,0,0,3.110990787387981,3.110990787387981
MCH5874,3,41939.3,13979.766666666668,3,1,1,1,0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,Mann-Ma11ick,Hotel,PARTNERSHIP,Delhi,Delhi,ACTIVE,0.116,7011.0,1,0,0,120514.22988505747,120514.22988505747
MCH5875,2,11220.59,5610.295,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5876,4,24685.72796,6171.43199,4,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5877,1,23569.0,23569.0,1,1,0,0,0,0.0,0.0,0.0,1.0,1581.74,0.0,1.0,1.0,,,,,,,,,0,0,0,,
MCH5878,3,29573.05,9857.683333333332,3,2,0,1,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5879,2,18211.829999999998,9105.914999999999,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sridhar, Sani and Ma11",Mobile Recharge,INDIVIDUAL,Hyd,Telangana,ACTIVE,-3624.48,4814.0,1,0,0,,
MCH5880,2,18227.29,9113.645,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Varty, Ratta and Venkataraman",Fashion,Sole Proprietor,ASR,Punjab,ACTIVE,1913.84,5699.0,1,0,0,3.7619680851063833,3.7619680851063833
MCH5881,2,12013.109999999999,6006.554999999999,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Bandi, Krishnamurthy and Saran",Grocery Stores,PARTNERSHIP,Amritsar,Punjab,ACTIVE,345.76,5411.0,1,0,0,16.37203551596483,16.37203551596483
MCH5882,2,12615.0,6307.5,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5883,4,45659.4985047,11414.874626175,4,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5884,4,58005.770000000004,14501.442500000001,4,3,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,Raman and Sons,Bus/Taxi,INDIVIDUAL,Chennai,Tamil Nadu,ACTIVE,743.19,4131.0,1,0,0,18.512429526769736,18.512429526769736
MCH5885,3,68476.06,22825.353333333333,3,2,0,0,0,0.0,0.0,0.0,1.0,11523.08,1.0,0.0,0.3333333333333333,,,,,,,,,0,0,0,,
MCH5886,4,35886.439999999995,8971.609999999999,4,3,2,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5888,2,22053.09,11026.545,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5889,2,37906.25,18953.125,2,1,0,1,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5890,1,18274.38,18274.38,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Apte-Sant,Department Store,partnership,ASR,Punjab,INACTIVE,2687.77,5311.0,1,0,0,5.799086231336759,5.799086231336759
MCH5891,3,-18986.9143482,-6328.9714494,3,3,0,0,1,0.0,0.0,0.3333333333333333,1.0,1370.91,0.0,0.0,0.3333333333333333,,,,,,,,,0,0,0,,
MCH5894,1,16556.56,16556.56,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Borra-Tiwari,Retail,PARTNERSHIP,bengaluru,Karnataka,ACTIVE,239.64,5311.0,1,0,0,68.08930061759307,68.08930061759307
MCH5895,3,43542.75,14514.25,3,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dey LLC,TRAVEL,Individual,Chennai,Tamil Nadu,ACTIVE,693.85,1310.0,1,0,0,19.91842617280392,19.91842617280392
MCH5896,1,22873.0,22873.0,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kale Group,Book Store,INDIVIDUAL,HYDERABAD,Telangana,ACTIVE,533.74,9420.0,1,0,0,41.85419867351144,41.85419867351144
MCH5897,3,43230.05,14410.016666666668,3,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mutti-Doshi,MEDICAL_STORE,PRIVATE-LIMITED,Amritsar,Punjab,ACTIVE,0.1302,5912.0,1,0,0,110675.01126472095,110675.01126472095
MCH5898,2,13608.527509,6804.2637545,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Virk-Mani,CLOTHS,PARTNERSHIP,DELHI,Delhi,ACTIVE,2502.05,5699.0,1,0,0,1.7194755318638713,1.7194755318638713
MCH5899,2,25982.25,12991.125,2,1,0,0,0,0.0,0.0,0.0,1.0,2910.7,0.0,0.0,0.5,,,,,,,,,0,0,0,,
MCH5900,1,13009.32,13009.32,1,1,0,1,0,0.0,1.0,0.0,2.0,1549.27,0.0,1.0,2.0,Sarraf-Nagar,Pharmacy,Sole Proprietor,kolkata,West Bengal,ACTIVE,380.94,5912.0,1,0,0,33.150574893684045,33.150574893684045
MCH5901,3,50285.28,16761.76,3,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5902,2,19011.64,9505.82,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Iyer, Pal and Kaur",Department Store,private_limited,pune,Maharashtra,ACTIVE,441.19,5311.0,1,0,0,20.5458645934858,20.5458645934858
MCH5903,2,3842.3199999999997,1921.1599999999999,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5904,4,47543.28,11885.82,4,2,2,0,0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.25,,,,,,,,,0,0,0,,
MCH5905,1,1896.19,1896.19,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KARNIK LTD,Restaurants,individual,Poona,Maharashtra,ACTIVE,653.53,5812.0,1,0,0,1.9014582345110402,1.9014582345110402
MCH5906,1,1372.95,1372.95,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5907,2,570.5714217999999,285.28571089999997,2,2,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5908,1,6025.41,6025.41,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5909,2,5959.4,2979.7,2,2,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5910,1,0.2376534,0.2376534,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5911,2,7554.41,3777.205,2,2,0,0,0,0.0,0.0,0.0,1.0,861.41,0.0,0.0,0.5,,,,,,,,,0,0,0,,
MCH5912,2,32001.14,16000.57,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"raman, viswanathan and garg",Mobile Recharge,individual,bengaluru,Karnataka,ACTIVE,0.4153,4814.0,1,0,0,38526.73898386708,38526.73898386708
MCH5913,1,5994.22,5994.22,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5914,1,5837.36,5837.36,1,1,0,0,0,0.0,0.0,0.0,1.0,1048.77,0.0,0.0,1.0,Ku1karni-Deshmukh,garments,individual,JPR,Rajasthan,ACTIVE,386.71,5699.0,1,0,0,14.094929016575728,14.094929016575728
MCH5915,2,28158.04,14079.02,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Solanki, Banik and Badal",Transport,INDIVIDUAL,Jalandhar,Punjab,ACTIVE,1488.9,4131.0,1,0,0,8.455987641883269,8.455987641883269
MCH5916,3,55056.79,18352.263333333332,3,2,0,0,0,0.0,0.0,0.0,1.0,6391.92,0.0,1.0,0.3333333333333333,,,,,,,,,0,0,0,,
MCH5917,3,41981.979999999996,13993.993333333332,3,2,0,1,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,"TARA, BHASIN AND SINGH",Pharmacies,SOLE-PROPRIETOR,Pune,Maharashtra,SUSPENDED,443.4,5912.0,1,1,0,30.560652533453617,30.560652533453617
MCH5918,3,60292.6,20097.533333333333,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bora-rege,garments,Partnership,pune,Maharashtra,ACTIVE,-203.17,5699.0,1,0,0,,
MCH5919,1,-9084.68,-9084.68,1,1,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5920,3,52198.67,17399.556666666667,3,2,0,1,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5921,3,38800.05,12933.35,3,2,0,0,0,0.0,0.0,0.0,1.0,494.63,0.0,0.0,0.3333333333333333,,,,,,,,,0,0,0,,
MCH5922,6,50182.407467900004,8363.734577983334,6,2,0,0,0,0.0,0.0,0.0,1.0,1831.96,0.0,0.0,0.16666666666666666,,,,,,,,,0,0,0,,
MCH5923,3,21136.0404226,7045.346807533333,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Banik, Yogi and Seth",Mobile Recharge,INDIVIDUAL,Delhi,Delhi,INACTIVE,378.2,4814.0,1,0,0,17.628627201304425,17.628627201304425
MCH5924,2,34642.36,17321.18,2,2,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chana-Thaman,phone service,SOLE-PROPRIETOR,New Delhi,Delhi,ACTIVE,1054.56,4814.0,1,0,0,15.425030344409045,15.425030344409045
MCH5925,5,50918.52,10183.704,5,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5926,3,38329.32,12776.44,3,2,0,1,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5927,2,26066.149999999998,13033.074999999999,2,1,0,0,0,0.0,0.0,0.0,1.0,0.1222,0.0,0.0,0.5,"Hayer, Palla and Ganesh",garments,private_limited,Lucknow,Uttar Pradesh,ACTIVE,3764.09,5699.0,1,0,0,2.462476986469505,2.462476986469505
MCH5928,1,13456.99,13456.99,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5929,3,32428.76,10809.586666666666,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chaudry-Pal,Hotels,private_limited,chennai,Tamil Nadu,ACTIVE,705.57,7011.0,1,0,0,14.32036037057509,14.32036037057509
MCH5930,2,6738.5927527,3369.29637635,2,1,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5931,1,11141.39,11141.39,1,1,0,0,0,0.0,0.0,0.0,1.0,3429.44,0.0,0.0,1.0,,,,,,,,,0,0,0,,
MCH5932,1,21312.45,21312.45,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jani-Sathe,TELECOM,PARTNERSHIP,ludhiana,Punjab,INACTIVE,2383.64,4814.0,1,0,0,7.941136245406186,7.941136245406186
MCH5933,2,-15716.259999999998,-7858.129999999999,2,1,0,0,1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,"natarajan, swaminathan and dugar",Retail Other,PARTNERSHIP,Kolkata,West Bengal,ACTIVE,-2711.41,5999.0,1,0,0,,
MCH5934,2,18312.823120200002,9156.411560100001,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Krish-Doshi,Transport,INDIVIDUAL,jaipur,Rajasthan,ACTIVE,2895.4,1310.0,1,0,0,2.1623995165089456,2.1623995165089456
MCH5935,3,34423.59,11474.529999999999,3,2,1,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5936,2,13045.59,6522.795,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5937,2,42721.41,21360.705,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Babu, Contractor and Sem",Grocery,PRIVATE_LIMITED,Hyd,Telangana,INACTIVE,415.88,5411.0,1,0,0,50.36266471097432,50.36266471097432
MCH5938,2,20615.98,10307.99,2,1,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Prabhu LLC,Other,SOLE_PROPRIETOR,Jalandar,Punjab,ACTIVE,590.79,5999.0,1,0,0,16.447807173445728,16.447807173445728
MCH5940,4,45580.9311632,11395.2327908,4,2,1,0,0,0.25,0.0,0.0,1.0,1290.35,0.0,0.0,0.25,,,,,,,,,0,0,0,,
MCH5941,2,1764.3633068000001,882.1816534000001,2,1,0,1,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,G0ur Ltd,Books,PRIVATE_LIMITED,lucknow,Uttar Pradesh,INACTIVE,1448.04,5942.0,1,0,0,-0.3907753560675119,0.3907753560675119
MCH5942,1,0.1323446,0.1323446,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5943,1,9126.91,9126.91,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5944,1,20049.83,20049.83,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dave-Bal,transprt,PRIVATE-LIMITED,Mumbai,Maharashtra,ACTIVE,-1778.76,4131.0,1,0,0,,
MCH5945,1,13492.19,13492.19,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH5946,2,31068.480000000003,15534.240000000002,2,1,1,0,0,0.5,0.0,0.0,1.0,1860.96,0.0,0.0,0.5,,,,,,,,,0,0,0,,
