user_id,txn_count,total_transaction_value,avg_transaction_value,median_transaction_value,unique_merchants,unique_mcc,failed_txn_count,pending_txn_count,negative_amount_count,failed_txn_rate,pending_txn_rate,negative_amount_rate,chargeback_count,chargeback_amount,critical_chargeback_count,high_chargeback_count,chargeback_rate,kyc_status,risk_segment,pan_valid_flag,aadhaar_valid_flag,aadhaar_masked_flag,monthly_income,city,state,kyc_match_flag,kyc_verified_flag,kyc_high_risk_flag,txn_count_percentile,transaction_value_percentile,merchant_diversity_percentile,high_failure_behavior_flag,high_pending_behavior_flag,negative_amount_behavior_flag,high_chargeback_behavior_flag,critical_chargeback_flag,kyc_risk_signal,identity_quality_risk,user_risk_score,risk_band,ml_anomaly_prediction,ml_decision_score,ml_anomaly_percentile,ml_anomaly_flag,ml_anomaly_band,network_merchant_count,network_transaction_count,network_total_amount,network_chargeback_count,avg_relationship_risk,max_relationship_risk,network_chargeback_rate,degree,component_id,network_activity_score,suspicious_component_flag,unified_user_risk_score,unified_user_risk_band,investigation_reasons
USR60900,1,14958.87,14958.87,14958.87,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,UNKNOWN,1.0,1.0,0.0,0.15869,lucknow,Uttar Pradesh,1,1,0,0.4454357310661148,0.5986687548942835,0.4454357310661148,0,0,0,0,0,0,0.0,7.83,LOW,1,0.215484,36.54,0,LOW,1,1,14958.87,0,20.42,20.42,0.0,1,4726,42.25,0,17.88,LOW,NO_MAJOR_SIGNAL
USR60903,1,3715.58,3715.58,3715.58,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.2154044076518626,0.4454357310661148,0,0,0,0,0,1,1.0,29.96,MEDIUM,1,0.325944,63.33,0,LOW,1,1,3715.58,0,17.9,17.9,0.0,1,574,25.96,1,38.53,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR60907,2,44606.0,22303.0,22303.0,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.94110079427229,0.9964201812283252,0.94110079427229,0,0,0,0,0,1,1.0,39.53,MEDIUM,1,0.279991,43.02,0,LOW,2,2,44606.0,0,29.105,29.84,0.0,2,3483,85.94,1,46.85,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR60910,2,16216.2508857,8108.12544285,8108.12544285,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.94110079427229,0.6411791028079203,0.94110079427229,0,0,0,0,0,1,1.0,36.87,MEDIUM,1,0.286281,46.64,0,LOW,2,2,16216.2508857,1,35.45,45.27,0.5,2,2128,65.68,1,44.72,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
USR60913,2,22451.06,11225.53,11225.53,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.94110079427229,0.8653652533840475,0.94110079427229,0,0,0,0,0,1,1.0,38.55,MEDIUM,1,0.278167,42.24,0,LOW,2,2,22451.059999999998,0,23.825000000000003,26.12,0.0,2,1155,75.79,1,44.61,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR60915,1,18782.0,18782.0,18782.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,HIGH,1.0,1.0,0.0,37921.0,Kolkata,West Bengal,1,1,1,0.4454357310661148,0.7345620315471529,0.4454357310661148,0,0,0,0,0,1,0.0,23.85,LOW,1,0.207524,31.29,0,LOW,1,1,18782.0,0,26.69,26.69,0.0,1,1244,48.28,1,31.87,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR60922,2,26168.38,13084.19,13084.19,2,1,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.94110079427229,0.9607338628481932,0.94110079427229,1,0,0,0,0,1,1.0,49.26,MEDIUM,1,0.216835,37.4,0,LOW,2,2,26168.38,0,35.515,48.94,0.0,2,3299,80.52,1,51.18,HIGH,SUSPICIOUS_NETWORK_COMPONENT
USR60926,1,1427.0,1427.0,1427.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.1375992840362456,0.4454357310661148,0,0,0,0,0,1,1.0,29.37,MEDIUM,1,0.321265,55.84,0,LOW,1,1,1427.0,0,16.63,16.63,0.0,1,2853,22.83,1,36.27,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR60927,1,9522.35,9522.35,9522.35,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.4088824253272178,0.4454357310661148,0,0,0,0,0,1,1.0,31.41,MEDIUM,1,0.33477,82.23,0,MEDIUM,1,1,9522.35,0,20.82,20.82,0.0,1,4727,34.02,0,39.21,MEDIUM,NO_MAJOR_SIGNAL
USR60930,1,353.5,353.5,353.5,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,0.0,1.0,0.0,17613.0,lucknow,Uttar Pradesh,1,1,0,0.4454357310661148,0.1021926389976507,0.4454357310661148,0,0,0,0,0,0,0.5,9.11,LOW,1,0.133565,7.29,0,LOW,1,1,353.5,0,13.13,13.13,0.0,1,3461,21.42,1,14.92,LOW,SUSPICIOUS_NETWORK_COMPONENT
USR60934,1,18661.85,18661.85,18661.85,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,0.0,1.0,0.0,9850.0,Jalandhar,Punjab,1,1,0,0.4454357310661148,0.7301152254167133,0.4454357310661148,1,0,0,0,0,0,0.5,33.82,MEDIUM,1,0.138965,8.02,0,LOW,1,1,18661.85,0,43.43,43.43,0.0,1,4237,48.08,1,34.36,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR60950,1,5506.0,5506.0,5506.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.2749748293992616,0.4454357310661148,0,0,0,0,0,1,1.0,30.4,MEDIUM,1,0.332871,74.82,0,LOW,1,1,5506.0,0,21.3,21.3,0.0,1,4728,28.41,1,41.66,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR60957,1,24743.18,24743.18,24743.18,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.9471137711153372,0.4454357310661148,0,0,0,0,0,1,1.0,35.44,MEDIUM,1,0.317526,52.39,0,LOW,1,1,24743.18,0,32.98,32.98,0.0,1,4391,58.1,1,44.08,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR60960,1,5065.0,5065.0,5065.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.260264011634411,0.4454357310661148,0,0,0,0,0,1,1.0,30.29,MEDIUM,1,0.332172,72.05,0,LOW,1,1,5065.0,0,18.2,18.2,0.0,1,4729,27.81,0,35.67,MEDIUM,NO_MAJOR_SIGNAL
USR60961,1,19392.54,19392.54,19392.54,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.7563485848528918,0.4454357310661148,0,0,0,0,0,1,1.0,34.01,MEDIUM,1,0.332772,74.03,0,LOW,1,1,19392.54,1,56.97,56.97,1.0,1,841,49.28,1,49.14,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
USR60966,1,8744.16,8744.16,8744.16,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.3830406085691912,0.4454357310661148,0,0,0,0,0,1,1.0,31.21,MEDIUM,1,0.337218,93.38,0,MEDIUM,1,1,8744.16,0,21.24,21.24,0.0,1,430,32.91,1,46.26,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR60969,1,22155.68,22155.68,22155.68,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.8539545810493344,0.4454357310661148,0,0,0,0,0,1,1.0,34.75,MEDIUM,1,0.328194,65.42,0,LOW,1,1,22155.68,0,28.21,28.21,0.0,1,1911,53.75,0,40.39,MEDIUM,NO_MAJOR_SIGNAL
USR60978,1,24640.98,24640.98,24640.98,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.943114442331357,0.4454357310661148,1,0,0,0,0,1,1.0,55.41,HIGH,1,0.113764,5.71,0,LOW,1,1,24640.98,0,48.92,48.92,0.0,1,2621,57.9,0,42.3,MEDIUM,NO_MAJOR_SIGNAL
USR60987,1,24606.4,24606.4,24606.4,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,MEDIUM,1.0,1.0,0.0,27961.0,BLR,Karnataka,1,1,0,0.4454357310661148,0.9418838796285938,0.4454357310661148,0,0,0,0,0,0,0.0,10.4,LOW,1,0.182944,20.33,0,LOW,1,1,24606.4,0,26.14,26.14,0.0,1,4730,57.84,0,18.18,LOW,NO_MAJOR_SIGNAL
USR60989,1,18360.4,18360.4,18360.4,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.720550397136145,0.4454357310661148,1,0,0,0,0,1,1.0,53.74,HIGH,1,0.166172,15.43,0,LOW,1,1,18360.4,1,77.07,77.07,1.0,1,4731,47.63,1,50.11,HIGH,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
USR60990,1,7667.32,7667.32,7667.32,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.3462915314912183,0.4454357310661148,0,0,0,0,0,1,1.0,30.94,MEDIUM,1,0.33656,91.13,0,MEDIUM,1,1,7667.32,0,20.69,20.69,0.0,1,3392,31.4,1,45.45,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR60992,1,21242.69,21242.69,21242.69,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.8204497147331916,0.4454357310661148,0,0,0,0,0,1,1.0,34.49,MEDIUM,1,0.332085,71.37,0,LOW,1,1,21242.69,0,29.17,29.17,0.0,1,1290,52.21,1,46.38,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR60995,2,43818.73,21909.365,21909.365,2,2,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,0.0,0.0,38883.0,Mumbay,Maharashtra,1,1,0,0.94110079427229,0.9952455531938696,0.94110079427229,1,0,0,0,0,0,0.5,29.52,MEDIUM,1,0.166286,15.55,0,LOW,2,2,43818.729999999996,0,36.565,43.55,0.0,2,264,85.76,1,36.58,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR60997,1,9411.0,9411.0,9411.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,37713.0,Jalandar,Punjab,1,1,0,0.4454357310661148,0.4057500839020024,0.4454357310661148,0,0,0,0,0,0,0.0,6.38,LOW,1,0.20145,27.02,0,LOW,1,1,9411.0,0,18.01,18.01,0.0,1,4732,33.88,1,19.1,LOW,SUSPICIOUS_NETWORK_COMPONENT
USR60998,2,28525.39,14262.695,14262.695,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,0.0,0.0,23130.0,lucknow,Uttar Pradesh,1,1,0,0.94110079427229,0.968340977738002,0.94110079427229,0,0,0,0,0,0,0.5,19.32,LOW,1,0.141614,8.54,0,LOW,2,2,28525.39,0,21.845,23.88,0.0,2,3855,81.39,1,27.66,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR61014,1,9559.27,9559.27,9559.27,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.4104485960398255,0.4454357310661148,0,0,0,0,0,1,1.0,31.42,MEDIUM,1,0.33424,78.84,0,LOW,1,1,9559.27,0,24.56,24.56,0.0,1,4733,34.08,0,38.91,MEDIUM,NO_MAJOR_SIGNAL
USR61018,1,13371.0,13371.0,13371.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.5430137599284036,0.4454357310661148,0,0,0,0,0,1,1.0,32.41,MEDIUM,1,0.337529,94.88,0,MEDIUM,1,1,13371.0,0,25.28,25.28,0.0,1,2172,39.78,1,48.31,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR61021,1,15853.0,15853.0,15853.0,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.6292650184584405,0.4454357310661148,1,0,0,0,0,1,1.0,53.06,HIGH,1,0.177505,19.12,0,LOW,1,1,15853.0,1,73.65,73.65,1.0,1,4734,43.63,1,49.74,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
USR61023,1,20222.57,20222.57,20222.57,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,MEDIUM,1.0,1.0,0.0,17476.0,Pune,Maharashtra,1,1,0,0.4454357310661148,0.7844837230115226,0.4454357310661148,0,0,0,0,0,0,0.0,9.22,LOW,1,0.204833,29.8,0,LOW,1,1,20222.57,0,24.03,24.03,0.0,1,1062,50.56,0,18.49,LOW,NO_MAJOR_SIGNAL
USR61024,2,8787.41,4393.705,4393.705,2,2,0,0,1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.94110079427229,0.384494909945184,0.94110079427229,0,0,1,0,0,1,1.0,39.94,MEDIUM,1,0.014353,3.64,0,LOW,2,2,27828.59,0,26.71,30.73,0.0,2,2266,81.13,1,38.48,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR61025,1,21132.84,21132.84,21132.84,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.8166461572882873,0.4454357310661148,0,0,0,0,0,1,1.0,34.47,MEDIUM,1,0.332074,71.2,0,LOW,1,1,21132.84,0,29.24,29.24,0.0,1,1049,52.03,1,46.33,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR61031,2,33460.19,16730.095,16730.095,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.94110079427229,0.980031323414252,0.94110079427229,0,0,0,0,0,1,1.0,39.41,MEDIUM,1,0.282533,44.86,0,LOW,2,2,33460.19,2,56.2,60.09,1.0,2,2072,83.1,1,49.58,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
USR61039,1,2371.0,2371.0,2371.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.171048215684081,0.4454357310661148,0,0,0,0,0,1,1.0,29.62,MEDIUM,1,0.322454,58.54,0,LOW,1,1,2371.0,0,18.65,18.65,0.0,1,4735,24.17,0,32.28,MEDIUM,NO_MAJOR_SIGNAL
USR61047,1,0.2305655,0.2305655,0.2305655,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.052858261550509,0.4454357310661148,0,0,0,0,0,1,1.0,28.74,MEDIUM,1,0.303882,49.54,0,LOW,1,1,0.2305655,0,15.47,15.47,0.0,1,1258,19.46,1,34.21,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR61050,2,27299.87,13649.935,13649.935,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.94110079427229,0.9645933549614052,0.94110079427229,0,0,0,0,0,1,1.0,39.29,MEDIUM,1,0.284305,46.24,0,LOW,2,2,27299.87,0,24.325000000000003,30.23,0.0,2,1238,80.97,1,46.39,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR61060,1,17111.01,17111.01,17111.01,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.6739568184360667,0.4454357310661148,1,0,0,0,0,1,1.0,53.4,HIGH,1,0.173107,18.51,0,LOW,1,1,17111.01,0,45.86,45.86,0.0,1,4736,45.6,0,42.22,MEDIUM,NO_MAJOR_SIGNAL
USR61062,1,7069.58,7069.58,7069.58,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.3280008949546929,0.4454357310661148,0,0,0,0,0,1,1.0,30.8,MEDIUM,1,0.334486,80.24,0,MEDIUM,1,1,7069.58,0,20.89,20.89,0.0,1,4427,30.62,1,43.14,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR61067,2,12856.39,6428.195,6428.195,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,0.0,0.0,-32299.0,Poona,Maharashtra,1,1,0,0.94110079427229,0.5266249021143304,0.94110079427229,0,0,0,0,0,0,0.5,16.01,LOW,1,0.153524,11.17,0,LOW,2,2,12856.39,0,18.14,18.28,0.0,2,4230,60.58,1,23.91,LOW,SUSPICIOUS_NETWORK_COMPONENT
USR61069,1,14099.8,14099.8,14099.8,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.5684640340082784,0.4454357310661148,1,0,0,0,0,1,1.0,52.6,HIGH,1,0.179738,19.64,0,LOW,1,1,14099.8,0,42.95,42.95,0.0,1,1786,40.92,1,46.24,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR61076,1,799.34,799.34,799.34,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.1162881754111198,0.4454357310661148,0,0,0,0,0,1,1.0,29.21,MEDIUM,1,0.320289,54.29,0,LOW,1,1,799.34,0,16.37,16.37,0.0,1,354,22.0,1,35.76,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR61080,1,17889.12,17889.12,17889.12,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.7026513032777716,0.4454357310661148,0,0,0,0,0,1,1.0,33.61,MEDIUM,1,0.333161,76.13,0,LOW,1,1,17889.12,0,26.12,26.12,0.0,1,3110,46.85,1,46.01,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR61088,2,19767.95,9883.975,9883.975,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,UNKNOWN,1.0,1.0,0.0,21893.0,LKO,Uttar Pradesh,1,1,0,0.94110079427229,0.7691576238952903,0.94110079427229,0,0,0,0,0,0,0.0,12.83,LOW,1,0.165818,15.28,0,LOW,2,2,19767.95,0,18.849999999999998,23.58,0.0,2,391,71.37,1,24.13,LOW,SUSPICIOUS_NETWORK_COMPONENT
USR61091,1,23477.64,23477.64,23477.64,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,HIGH,1.0,1.0,0.0,15673.0,Jalandhar,Punjab,1,1,1,0.4454357310661148,0.901666853115561,0.4454357310661148,0,0,0,0,0,1,0.0,25.1,MEDIUM,1,0.194856,23.39,0,LOW,1,1,23477.64,0,27.34,27.34,0.0,1,4737,55.97,0,26.81,MEDIUM,NO_MAJOR_SIGNAL
USR61095,1,14290.5,14290.5,14290.5,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.5748405861953239,0.4454357310661148,0,0,0,0,0,1,1.0,32.65,MEDIUM,1,0.336727,91.56,0,MEDIUM,1,1,14290.5,1,54.33,54.33,1.0,1,1425,41.2,1,50.82,HIGH,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
USR61098,1,6349.88,6349.88,6349.88,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.3031099675578924,0.4454357310661148,0,0,0,0,0,1,1.0,30.61,MEDIUM,1,0.33449,80.6,0,MEDIUM,1,1,6349.88,0,18.77,18.77,0.0,1,4285,29.58,1,42.79,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR61100,1,1059.72,1059.72,1059.72,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.1256851996867658,0.4454357310661148,0,0,0,0,0,1,1.0,29.28,MEDIUM,1,0.32014,54.17,0,LOW,1,1,1059.72,0,16.56,16.56,0.0,1,4738,22.37,1,35.83,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR61102,1,0.684413,0.684413,0.684413,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.0776932542790021,0.4454357310661148,0,0,0,0,0,1,1.0,28.92,MEDIUM,1,0.31244,51.01,0,LOW,1,1,0.684413,0,15.77,15.77,0.0,1,4739,20.45,1,34.73,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR61107,1,8386.85,8386.85,8386.85,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.3703434388634075,0.4454357310661148,0,0,0,0,0,1,1.0,31.12,MEDIUM,1,0.33806,96.77,0,HIGH,1,1,8386.85,0,20.0,20.0,0.0,1,687,32.41,1,46.71,MEDIUM,ML_ANOMALY|SUSPICIOUS_NETWORK_COMPONENT
USR61109,2,6253.43,3126.715,3126.715,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.94110079427229,0.2995301487862177,0.94110079427229,0,0,0,0,0,1,1.0,34.3,MEDIUM,1,0.331217,68.32,0,LOW,2,2,6253.43,0,20.415,24.03,0.0,2,2461,50.97,1,44.67,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR61111,1,15526.68,15526.68,15526.68,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.6179102807920349,0.4454357310661148,0,0,0,0,0,1,1.0,32.98,MEDIUM,1,0.333815,77.83,0,LOW,1,1,15526.68,0,28.34,28.34,0.0,1,4660,43.12,0,40.85,MEDIUM,NO_MAJOR_SIGNAL
USR61126,2,21216.89,10608.445,10608.445,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,MEDIUM,0.0,1.0,0.0,,amritsar,Punjab,1,1,0,0.94110079427229,0.8194988253719655,0.94110079427229,0,0,0,0,0,0,0.5,18.2,LOW,1,0.145566,9.22,0,LOW,2,2,21216.89,1,35.81,48.12,0.5,2,2727,73.69,1,27.8,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
USR61129,1,21754.87,21754.87,21754.87,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.838740351269717,0.4454357310661148,0,0,0,0,0,1,1.0,34.63,MEDIUM,1,0.327985,65.03,0,LOW,1,1,21754.87,1,58.59,58.59,1.0,1,3396,53.04,1,48.22,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
USR61136,1,15376.43,15376.43,15376.43,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.6130439646492897,0.4454357310661148,0,0,0,0,0,1,1.0,32.94,MEDIUM,1,0.336581,91.32,0,MEDIUM,1,1,15376.43,0,26.64,26.64,0.0,1,1298,42.9,1,48.34,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR61138,1,19938.0,19938.0,19938.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.7741917440429579,0.4454357310661148,0,0,0,0,0,1,1.0,34.15,MEDIUM,1,0.331927,70.8,0,LOW,1,1,19938.0,0,27.44,27.44,0.0,1,4740,50.07,1,45.69,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR61142,1,8031.72,8031.72,8031.72,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.357925942499161,0.4454357310661148,0,0,0,0,0,1,1.0,31.03,MEDIUM,1,0.336326,90.37,0,MEDIUM,1,1,8031.72,1,54.06,54.06,1.0,1,1051,31.87,1,48.73,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
USR61167,1,19297.42,19297.42,19297.42,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.7531043740910617,0.4454357310661148,0,0,0,0,0,1,1.0,33.99,MEDIUM,1,0.332387,73.03,0,LOW,1,1,19297.42,0,27.34,27.34,0.0,1,1929,49.13,1,45.95,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
USR61170,1,19203.13,19203.13,19203.13,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.749804228660924,0.4454357310661148,0,0,0,0,0,1,1.0,33.96,MEDIUM,1,0.332289,72.64,0,LOW,1,1,19203.13,0,27.31,27.31,0.0,1,4741,48.98,0,40.84,MEDIUM,NO_MAJOR_SIGNAL
