merchant_id,txn_count,total_transaction_value,avg_transaction_value,unique_users,unique_mcc,failed_txn_count,pending_txn_count,negative_amount_count,failure_rate,pending_rate,negative_amount_rate,chargeback_count,chargeback_amount,critical_chargeback_count,high_chargeback_count,chargeback_rate,merchant_name,merchant_category,business_type,merchant_city,merchant_state,merchant_status,declared_avg_ticket_size,master_mcc,merchant_match_flag,suspended_flag,blocked_flag,ticket_deviation,ticket_deviation_abs,txn_count_percentile,user_count_percentile,transaction_value_percentile,high_failure_flag,high_pending_flag,negative_transaction_flag,high_chargeback_flag,critical_chargeback_flag,inactive_flag,ticket_deviation_risk,user_to_txn_ratio,high_user_concentration_flag,merchant_risk_score,risk_band,ml_anomaly_prediction,ml_decision_score,ml_anomaly_percentile,ml_anomaly_flag,ml_anomaly_band
MCH4491,3,28370.22733,9456.742443333334,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.6068811327785368,0,0,0,0,0,0,0.0,1.0,0,6.45,LOW,1,0.272312,91.01,0,MEDIUM
MCH4492,4,50515.802981,12628.95074525,4,2,1,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.8575332256862501,0.8575332256862501,0.8846106073779655,1,0,0,0,0,0,0.0,1.0,0,13.71,LOW,1,0.220428,49.19,0,LOW
MCH4493,3,45935.01,15311.67,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.8449882002235747,0,0,0,0,0,0,0.0,1.0,0,7.65,LOW,1,0.272795,94.13,0,MEDIUM
MCH4494,2,19949.52,9974.76,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.4122469258477207,0,0,0,0,0,0,0.0,1.0,0,4.16,LOW,1,0.268559,71.98,0,LOW
MCH4495,2,24869.17,12434.585,2,2,1,0,0,0.5,0.0,0.0,1.0,767.56,0.0,0.0,0.5,"Nadig, Gade and Jha",Book Store,partnership,Hyd,Telangana,ACTIVE,1329.61,5942.0,1,0,0,8.35205436180534,8.35205436180534,0.4191404794435474,0.4191404794435474,0.548379083343684,1,0,0,1,0,0,3.8999523946039445e-05,1.0,0,27.34,MEDIUM,1,0.071762,9.17,0,LOW
MCH4496,4,56763.63,14190.9075,4,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Shroff,AhujaandKumar",TELECOM,Partnership,amritsar,Punjab,ACTIVE,-497.26,4814.0,1,0,0,0.0,0.0,0.8575332256862501,0.8575332256862501,0.9175257731958762,0,0,0,0,0,0,0.0,1.0,0,8.88,LOW,1,0.271645,84.32,0,MEDIUM
MCH4497,1,18756.26,18756.26,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Padmanabhan Group,Restaurant,Individual,MUMBAI,Maharashtra,ACTIVE,2142.62,5812.0,1,0,0,7.753890097170753,7.753890097170753,0.133461681778661,0.133461681778661,0.3840516705999254,0,0,0,0,0,0,3.620642412272374e-05,1.0,0,2.59,LOW,1,0.264843,65.97,0,LOW
MCH4498,2,13876.37,6938.185,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.2711464414358465,0,0,0,0,0,0,0.0,1.0,0,3.45,LOW,1,0.270572,78.44,0,LOW
MCH4499,1,16221.85,16221.85,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.3256738293379704,0,0,0,0,0,0,0.0,1.0,0,2.3,LOW,1,0.265553,67.19,0,LOW
MCH4500,1,24992.94,24992.94,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.552229536703515,0,0,0,0,0,0,0.0,1.0,0,3.43,LOW,1,0.270572,78.44,0,LOW
MCH4502,3,23190.709947,7730.236648999999,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.50055893677804,0,0,0,0,0,0,0.0,1.0,0,5.92,LOW,1,0.272663,93.15,0,MEDIUM
MCH4503,2,9268.3071944,4634.1535972,2,1,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunder PLC,Hotels,Partnership,Mumbai,Maharashtra,ACTIVE,540.93,7011.0,1,0,0,7.567011622945669,7.567011622945669,0.4191404794435474,0.4191404794435474,0.1764998136877406,1,0,0,0,0,0,3.533380390082122e-05,1.0,0,12.98,LOW,1,0.176168,30.01,0,LOW
MCH4504,2,11500.420000000002,5750.210000000001,2,2,0,1,0,0.0,0.5,0.0,1.0,-1138.68,0.0,0.0,0.5,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.2194758415103714,0,1,0,1,0,0,0.0,1.0,0,20.69,LOW,1,0.074238,9.74,0,LOW
MCH4506,3,50190.19,16730.063333333335,3,2,1,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.8821264439200099,1,0,0,0,0,0,0.0,1.0,0,14.5,LOW,1,0.212485,44.57,0,LOW
MCH4507,1,0.1595942,0.1595942,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bassi-Merchant,eating place,sole_proprietor,Madras,Tamil Nadu,ACTIVE,3598.7,5812.0,1,0,0,-0.9999556522633172,0.9999556522633172,0.133461681778661,0.133461681778661,0.0068314495093777,0,0,0,0,0,0,4.669245758715482e-06,1.0,0,0.7,LOW,1,0.243139,51.96,0,LOW
MCH4508,1,13669.91,13669.91,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Prakash Ltd,eating place,Private Limited,MUMBAI,Maharashtra,HOLD,1744.61,8120.0,1,0,0,6.835510515244095,6.835510515244095,0.133461681778661,0.133461681778661,0.2659296981741398,0,0,0,0,0,0,3.191809397718569e-05,1.0,0,2.0,LOW,1,0.261766,62.55,0,LOW
MCH4509,2,28577.32,14288.66,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"shanker, sem and varughese",Bus/Taxi,SOLE_PROPRIETOR,Pune,Maharashtra,ACTIVE,0.0,4131.0,1,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.6102347534467768,0,0,0,0,0,0,0.0,1.0,0,5.15,LOW,1,0.273572,98.69,0,HIGH
MCH4510,2,7506.16,3753.08,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bora Ltd,Mobile Recharge,INDIVIDUAL,chennai,Tamil Nadu,ACTIVE,1583.66,4814.0,1,0,0,1.3698773726683755,1.3698773726683755,0.4191404794435474,0.4191404794435474,0.1470624767109676,0,0,0,0,0,0,6.396577786039447e-06,1.0,0,2.83,LOW,1,0.267131,69.56,0,LOW
MCH4511,3,49457.61,16485.87,3,1,0,1,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,"Walla, Kala and Devi",Transport,SOLE_PROPRIETOR,HYDERABAD,Telangana,ACTIVE,1448.32,4131.0,1,0,0,10.382753811312416,10.382753811312416,0.684076512234505,0.684076512234505,0.8779033660414856,0,1,0,0,0,0,4.84817792544378e-05,1.0,0,11.14,LOW,1,0.200818,41.18,0,LOW
MCH4512,3,14042.7546334,4680.918211133333,3,2,1,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.2748726866227798,1,0,0,0,0,0,0.0,1.0,0,11.46,LOW,1,0.202853,41.69,0,LOW
MCH4513,2,15036.9411227,7518.47056135,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.298099614954664,0,0,0,0,0,0,0.0,1.0,0,3.59,LOW,1,0.270209,77.02,0,LOW
MCH4514,1,19093.16,19093.16,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.3936156999130543,0,0,0,0,0,0,0.0,1.0,0,2.64,LOW,1,0.267888,70.08,0,LOW
MCH4515,2,14639.4,7319.700000000001,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Memon-Upadhyay,transprt,SOLE_PROPRIETOR,Lucknow,Uttar Pradesh,ACTIVE,2435.25,4131.0,1,0,0,2.005728364644287,2.005728364644287,0.4191404794435474,0.4191404794435474,0.2885355856415352,0,0,0,0,0,0,9.365654005308367e-06,1.0,0,3.54,LOW,1,0.268799,72.46,0,LOW
MCH4517,3,53164.72,17721.573333333334,3,2,0,0,0,0.0,0.0,0.0,1.0,947.54,0.0,0.0,0.3333333333333333,"Madan, Gola and Srivastava",Restaurants,SOLE-PROPRIETOR,kolkata,West Bengal,ACTIVE,-671.65,5812.0,1,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.8996397962985965,0,0,0,1,0,0,0.0,1.0,0,16.25,LOW,1,0.195291,40.27,0,LOW
MCH4518,2,25705.98,12852.99,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.5641535213017016,0,0,0,0,0,0,0.0,1.0,0,4.92,LOW,1,0.272831,95.04,0,HIGH
MCH4519,3,32890.761372,10963.587124,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.6814060365172029,0,0,0,0,0,0,0.0,1.0,0,6.83,LOW,1,0.272295,90.76,0,MEDIUM
MCH4520,1,0.1258859,0.1258859,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.0031052043224444,0,0,0,0,0,0,0.0,1.0,0,0.68,LOW,1,0.246372,52.86,0,LOW
MCH4521,3,39438.15,13146.049999999996,3,2,1,0,0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,Raman PLC,Apparel,private_limited,HYDERABAD,Telangana,ACTIVE,4397.68,5699.0,1,0,0,1.98931482054174,1.98931482054174,0.684076512234505,0.684076512234505,0.7714569618680909,1,0,0,1,0,0,9.289011735210846e-06,1.0,0,22.28,LOW,1,0.106082,14.37,0,LOW
MCH4522,4,61917.25,15479.3125,4,2,1,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.8575332256862501,0.8575332256862501,0.9401316606632716,1,0,0,0,0,0,0.0,1.0,0,13.99,LOW,1,0.219656,48.31,0,LOW
MCH4523,3,32649.82,10883.273333333333,3,2,0,0,0,0.0,0.0,0.0,1.0,-1985.25,0.0,1.0,0.3333333333333333,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.6771829586386784,0,0,0,1,0,0,0.0,1.0,0,15.14,LOW,1,0.192439,38.22,0,LOW
MCH4524,2,43053.77,21526.885,2,1,0,1,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Tara Ltd,Miscellaneous,private_limited,Hyderabad,Telangana,ACTIVE,1296.94,5999.0,1,0,0,15.598211945039864,15.598211945039864,0.4191404794435474,0.4191404794435474,0.8131909079617439,0,1,0,0,0,0,7.283511504042563e-05,1.0,0,11.16,LOW,1,0.160464,25.36,0,LOW
MCH4526,2,29362.01,14681.005,2,1,0,0,0,0.0,0.0,0.0,1.0,4193.52,0.0,0.0,0.5,"Mittal, Saha and Puri",Apparel,sole_proprietor,BLR,Karnataka,ACTIVE,893.38,5699.0,1,0,0,15.433102375249057,15.433102375249057,0.4191404794435474,0.4191404794435474,0.6226555707365544,0,0,0,1,0,0,7.206414369112217e-05,1.0,0,17.71,LOW,1,0.163522,26.85,0,LOW
MCH4527,1,0.352307,0.352307,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BansalInc,groceries,PRIVATE-LIMITED,lucknow,Uttar Pradesh,ACTIVE,0.3449,4110.0,1,0,0,0.0214757900840823,0.0214757900840823,0.133461681778661,0.133461681778661,0.0167681033411998,0,0,0,0,0,0,1.0028018896458e-07,1.0,0,0.75,LOW,1,0.247387,53.2,0,LOW
MCH4529,2,18935.83,9467.915,2,2,0,0,0,0.0,0.0,0.0,1.0,6251.19,0.0,1.0,0.5,Wali LLC,Other,SOLE-PROPRIETOR,DELHI,Delhi,HOLD,468.55,5999.0,1,0,0,19.206840251840788,19.206840251840788,0.4191404794435474,0.4191404794435474,0.3890199975158365,0,0,0,1,0,0,8.96854347302771e-05,1.0,0,16.54,LOW,1,0.159403,24.89,0,LOW
MCH4530,4,65104.99,16276.2475,4,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kadakia Group,Books,partnership,jalandhar,Punjab,ACTIVE,-2165.16,5942.0,1,0,0,0.0,0.0,0.8575332256862501,0.8575332256862501,0.9520556452614582,0,0,0,0,0,0,0.0,1.0,0,9.05,LOW,1,0.272228,88.8,0,MEDIUM
MCH4531,3,51242.52,17080.84,3,2,1,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bail-ramachandran,Telecom,Private Limited,JPR,Rajasthan,ACTIVE,597.69,4814.0,1,0,0,27.578092322106777,27.578092322106777,0.684076512234505,0.684076512234505,0.8890821016022854,1,0,0,0,0,0,0.0001287746014705,1.0,0,14.53,LOW,1,0.195431,40.37,0,LOW
MCH4532,3,33306.59,11102.196666666665,3,2,1,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.6878648615078872,1,0,0,0,0,0,0.0,1.0,0,13.53,LOW,1,0.214776,45.91,0,LOW
MCH4533,1,6810.91,6810.91,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.1341448267295988,0,0,0,0,0,0,0.0,1.0,0,1.34,LOW,1,0.260712,61.02,0,LOW
MCH4534,3,17970.98,5990.326666666667,3,3,1,0,0,0.3333333333333333,0.0,0.0,1.0,1303.05,0.0,1.0,0.3333333333333333,BUMB-GANGULY,CLOTHS,partnership,chennai,Tamil Nadu,ACTIVE,1225.88,5699.0,1,0,0,3.8865522454617634,3.8865522454617634,0.684076512234505,0.684076512234505,0.3645509874549745,1,0,0,1,0,0,1.8148072414085192e-05,1.0,0,20.24,LOW,1,0.113975,15.41,0,LOW
MCH4535,3,46109.28,15369.76,3,3,0,0,0,0.0,0.0,0.0,1.0,318.65,0.0,0.0,0.3333333333333333,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.8466029064712458,0,0,0,1,0,0,0.0,1.0,0,15.99,LOW,1,0.195679,40.58,0,LOW
MCH4537,1,0.582965,0.582965,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.0202459321823375,1,0,0,0,0,0,0.0,1.0,0,20.77,LOW,1,0.083879,12.31,0,LOW
MCH4538,2,20035.9424624,10017.9712312,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lad Ltd,Fashion,Private Limited,New Delhi,Delhi,ACTIVE,449.9,5699.0,1,0,0,21.26710653745277,21.26710653745277,0.4191404794435474,0.4191404794435474,0.4146068811327785,0,0,0,0,0,0,9.930575098544744e-05,1.0,0,4.17,LOW,1,0.262146,62.89,0,LOW
MCH4540,1,12672.73,12672.73,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nadig LLC,garments,PARTNERSHIP,MUMBAI,Maharashtra,ACTIVE,0.7331,5699.0,1,0,0,17285.495703178283,17285.495703178283,0.133461681778661,0.133461681778661,0.2443174760899267,0,0,0,0,0,0,0.0807138069740182,1.0,0,3.1,LOW,1,0.177605,30.48,0,LOW
MCH4541,3,7183.4535764,2394.4845254666666,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.1414731089305676,0,0,0,0,0,0,0.0,1.0,0,4.13,LOW,1,0.268559,71.98,0,LOW
MCH4542,1,3395.0,3395.0,1,0,0,0,0,0.0,0.0,0.0,1.0,2332.94,0.0,0.0,1.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.0753943609489504,0,0,0,1,0,0,0.0,1.0,0,26.04,MEDIUM,1,0.16025,25.27,0,LOW
MCH4543,3,22561.37,7520.456666666666,3,2,1,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.4835424170910446,1,0,0,0,0,0,0.0,1.0,0,12.5,LOW,1,0.210242,43.58,0,LOW
MCH4544,3,12699.74,4233.246666666667,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Som, Deshmukh and Narang",kirana,Partnership,Bangalore,Karnataka,ACTIVE,4619.33,5411.0,1,0,0,-0.0835799419684961,0.0835799419684961,0.684076512234505,0.684076512234505,0.24469010060862,0,0,0,0,0,0,3.9027259725646417e-07,1.0,0,4.64,LOW,1,0.272629,93.03,0,MEDIUM
MCH4545,3,13844.06,4614.6866666666665,3,2,0,1,0,0.0,0.3333333333333333,0.0,1.0,0.305,1.0,0.0,0.3333333333333333,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.2701527760526642,0,1,0,1,1,0,0.0,1.0,0,16.44,LOW,1,0.126956,18.32,0,LOW
MCH4546,4,31953.2497968,7988.3124492,4,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.8575332256862501,0.8575332256862501,0.6648863495217985,0,0,0,0,0,0,0.0,1.0,0,7.61,LOW,1,0.272871,95.22,0,HIGH
MCH4547,2,35184.97,17592.485,2,2,0,0,0,0.0,0.0,0.0,1.0,-5520.5,0.0,0.0,0.5,rout inc,Restaurant,private_limited,bengaluru,Karnataka,ACTIVE,307.37,5812.0,1,0,0,56.23553046816541,56.23553046816541,0.4191404794435474,0.4191404794435474,0.712954912433238,0,0,0,1,0,0,0.0002625891573624,1.0,0,18.16,LOW,1,0.153173,23.25,0,LOW
MCH4548,3,55425.79,18475.26333333333,3,1,1,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Butala, Som and Modi",transprt,PRIVATE-LIMITED,BLR,Karnataka,SUSPENDED,568.11,4131.0,1,1,0,31.52057406722876,31.52057406722876,0.684076512234505,0.684076512234505,0.9106943236864986,1,0,0,0,0,0,0.0001471838340456,1.0,0,24.64,LOW,1,0.133224,19.9,0,LOW
MCH4549,4,46535.71,11633.9275,4,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.8575332256862501,0.8575332256862501,0.8507017761768725,0,0,0,0,0,0,0.0,1.0,0,8.54,LOW,1,0.27132,82.9,0,MEDIUM
MCH4550,3,36860.56,12286.853333333333,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.7361818407651224,0,0,0,0,0,0,0.0,1.0,0,7.1,LOW,1,0.273813,99.73,0,HIGH
MCH4551,3,38029.02,12676.340000000002,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURA GROUP,Apparel,SOLE_PROPRIETOR,jalandhar,Punjab,ACTIVE,3287.63,5699.0,1,0,0,2.8557684410958664,2.8557684410958664,0.684076512234505,0.684076512234505,0.7513352378586511,0,0,0,0,0,0,1.3334876053032297e-05,1.0,0,7.18,LOW,1,0.272042,87.11,0,MEDIUM
MCH4552,4,21371.887756,5342.971939,4,2,1,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Palla, Mutti and Jayaraman",Transportation,Sole Proprietor,jaipur,Rajasthan,ACTIVE,912.53,4131.0,1,0,0,4.855119216902459,4.855119216902459,0.8575332256862501,0.8575332256862501,0.4506272512731338,1,0,0,0,0,0,2.2670750208040467e-05,1.0,0,11.54,LOW,1,0.212339,44.47,0,LOW
MCH4553,1,24234.05,24234.05,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zachariah-Dara,Restaurants,PRIVATE_LIMITED,Jalandhar,Punjab,ACTIVE,343.99,5812.0,1,0,0,69.44986772871303,69.44986772871303,0.133461681778661,0.133461681778661,0.5303688982735064,0,0,0,0,0,0,0.0003242928819909,1.0,0,3.32,LOW,1,0.244289,52.38,0,LOW
MCH4554,4,48023.37,12005.8425,4,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.8575332256862501,0.8575332256862501,0.8656067569246056,0,0,0,0,0,0,0.0,1.0,0,8.62,LOW,1,0.271996,86.32,0,MEDIUM
MCH4555,4,52788.7291866,13197.18229665,4,2,1,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.8575332256862501,0.8575332256862501,0.8980250900509253,1,0,0,0,0,0,0.0,1.0,0,13.78,LOW,1,0.220259,49.03,0,LOW
MCH4556,4,53458.9,13364.725,4,3,1,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhakta Inc,Book Store,PRIVATE-LIMITED,Mumbai,Maharashtra,ACTIVE,881.89,5942.0,1,0,0,14.154639467507284,14.154639467507284,0.8575332256862501,0.8575332256862501,0.9008818780275742,1,0,0,0,0,0,6.609442143780328e-05,1.0,0,13.79,LOW,1,0.212494,44.63,0,LOW
MCH4557,5,14181.86,2836.372,5,3,1,0,1,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.9454105080114272,0.9454105080114272,0.2781020991181219,1,0,1,0,0,0,0.0,1.0,0,12.12,LOW,1,0.076585,10.15,0,LOW
MCH4558,4,31557.083005400003,7889.270751350001,4,1,3,0,0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.8575332256862501,0.8575332256862501,0.659669606260092,1,0,0,0,0,0,0.0,1.0,0,22.59,LOW,1,0.102451,14.02,0,LOW
MCH4559,1,17843.0,17843.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.3616941994783256,0,0,0,0,0,0,0.0,1.0,0,2.48,LOW,1,0.266602,68.54,0,LOW
MCH4560,1,839.58,839.58,1,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Shankar Ltd,Telecom,individual,BLR,Karnataka,ACTIVE,1403.88,4814.0,1,0,0,-0.4019574322591674,0.4019574322591674,0.133461681778661,0.133461681778661,0.0393739908085952,0,0,0,1,0,0,1.8769212729706712e-06,1.0,0,25.86,MEDIUM,1,0.15451,23.57,0,LOW
MCH4561,1,17325.79,17325.79,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.3491491740156502,0,0,0,0,0,0,0.0,1.0,0,2.41,LOW,1,0.264981,66.18,0,LOW
MCH4562,4,65361.33,16340.3325,4,3,1,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.8575332256862501,0.8575332256862501,0.9537945596820272,1,0,0,0,0,0,0.0,1.0,0,14.06,LOW,1,0.219755,48.45,0,LOW
MCH4563,5,78199.58,15639.916,5,3,1,0,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.9454105080114272,0.9454105080114272,0.9836045211774936,1,0,0,0,0,0,0.0,1.0,0,13.65,LOW,1,0.226011,50.63,0,LOW
MCH4564,5,69981.05,13996.21,5,2,0,0,0,0.0,0.0,0.0,1.0,0.1302,0.0,0.0,0.2,,,,,,,0.0,,0,0,0,0.0,0.0,0.9454105080114272,0.9454105080114272,0.9691963731213514,0,0,0,1,0,0,0.0,1.0,0,14.57,LOW,1,0.18565,35.34,0,LOW
MCH4565,1,0.1619945,0.1619945,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.0070798658551732,0,0,0,0,0,0,0.0,1.0,0,0.7,LOW,1,0.246372,52.86,0,LOW
MCH4566,4,10985.750308,2746.437577,4,3,1,0,1,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.8575332256862501,0.8575332256862501,0.2097876040243448,1,0,1,0,0,0,0.0,1.0,0,12.84,LOW,1,0.068316,8.53,0,LOW
MCH4567,2,24705.51,12352.755,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhatti Inc,Hotels,partnership,HYDERABAD,Telangana,ACTIVE,1514.65,7011.0,1,0,0,7.155517776383984,7.155517776383984,0.4191404794435474,0.4191404794435474,0.5434107564277729,0,0,0,0,0,0,3.3412352791017684e-05,1.0,0,4.81,LOW,1,0.271085,82.45,0,MEDIUM
MCH4569,4,57703.103198,14425.7757995,4,2,0,1,0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.8575332256862501,0.8575332256862501,0.9215004347286052,0,1,0,0,0,0,0.0,1.0,0,11.4,LOW,1,0.21778,47.47,0,LOW
MCH4570,1,19830.64,19830.64,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.409886970562663,0,0,0,0,0,0,0.0,1.0,0,2.72,LOW,1,0.268471,71.46,0,LOW
MCH4571,1,17006.0,17006.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.3426903490249658,0,0,0,0,0,0,0.0,1.0,0,2.38,LOW,1,0.265658,67.36,0,LOW
MCH4572,3,48861.2482017,16287.0827339,3,3,1,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.8734318718171655,1,0,0,0,0,0,0.0,1.0,0,14.45,LOW,1,0.212485,44.57,0,LOW
