user_id,txn_count,total_transaction_value,avg_transaction_value,median_transaction_value,unique_merchants,unique_mcc,failed_txn_count,pending_txn_count,negative_amount_count,failed_txn_rate,pending_txn_rate,negative_amount_rate,chargeback_count,chargeback_amount,critical_chargeback_count,high_chargeback_count,chargeback_rate,kyc_status,risk_segment,pan_valid_flag,aadhaar_valid_flag,aadhaar_masked_flag,monthly_income,city,state,kyc_match_flag,kyc_verified_flag,kyc_high_risk_flag,txn_count_percentile,transaction_value_percentile,merchant_diversity_percentile,high_failure_behavior_flag,high_pending_behavior_flag,negative_amount_behavior_flag,high_chargeback_behavior_flag,critical_chargeback_flag,kyc_risk_signal,identity_quality_risk,user_risk_score,risk_band
USR51470,2,39941.99,19970.995,19970.995,2,2,1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.94110079427229,0.9913301264123504,0.94110079427229,1,1,0,0,0,1,1.0,54.49,HIGH
USR51481,1,23488.08,23488.08,23488.08,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.9020024611254055,0.4454357310661148,0,0,0,0,0,1,1.0,35.11,MEDIUM
USR51483,1,23898.0,23898.0,23898.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,MEDIUM,1.0,1.0,0.0,66739.0,Bombay,Maharashtra,1,1,0,0.4454357310661148,0.9169370175634859,0.4454357310661148,0,0,0,0,0,0,0.0,10.22,LOW
USR51488,2,19632.52,9816.259999999998,9816.259999999998,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,REJECTED,LOW,1.0,1.0,0.0,8641.0,Jaipur,Rajasthan,1,0,0,0.94110079427229,0.7647387850990044,0.94110079427229,0,0,0,0,0,1,0.0,27.79,MEDIUM
USR51504,3,37382.67,12460.89,13373.15,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.9953294551963306,0.9868553529477571,0.9953294551963306,0,0,0,0,0,1,1.0,39.87,MEDIUM
USR51506,1,18847.8,18847.8,18847.8,1,1,0,1,0,0.0,1.0,0.0,1.0,-6049.12,0.0,0.0,1.0,PENDING,LOW,0.0,0.0,0.0,28392.0,Bangalore,Karnataka,1,0,0,0.4454357310661148,0.7368833202819107,0.4454357310661148,0,1,0,1,0,1,1.0,63.87,HIGH
USR51512,1,1690.18,1690.18,1690.18,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.14610135361897303,0.4454357310661148,0,0,0,0,0,1,1.0,29.44,MEDIUM
USR51513,1,14461.68,14461.68,14461.68,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.580489987694373,0.4454357310661148,1,0,0,0,0,1,1.0,52.69,HIGH
USR51515,1,9829.84,9829.84,9829.84,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,16360.0,Hyd,Telangana,1,1,0,0.4454357310661148,0.419510012305627,0.4454357310661148,0,0,0,0,0,0,0.0,6.49,LOW
USR51525,1,1525.0,1525.0,1525.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,MEDIUM,0.0,1.0,0.0,,Bengaluru,Karnataka,1,1,0,0.4454357310661148,0.1406756907931536,0.4454357310661148,0,0,0,0,0,0,0.5,9.4,LOW
USR51534,1,21504.46,21504.46,21504.46,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,MEDIUM,1.0,1.0,0.0,0.10291,LKO,Uttar Pradesh,1,1,0,0.4454357310661148,0.830294216355297,0.4454357310661148,0,0,0,0,0,0,0.0,9.57,LOW
USR51548,1,11379.46,11379.46,11379.46,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,,Jaipur,Rajasthan,1,1,0,0.4454357310661148,0.4748853339299698,0.4454357310661148,0,0,0,0,0,0,0.0,6.9,LOW
USR51558,1,2823.64,2823.64,2823.64,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.1862624454636984,0.4454357310661148,0,0,0,0,0,1,1.0,29.74,MEDIUM
USR51561,2,9203.25,4601.625,4601.625,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.94110079427229,0.39914979304172726,0.94110079427229,0,0,0,0,0,1,1.0,35.05,MEDIUM
USR51564,1,18228.65,18228.65,18228.65,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.7155162769884774,0.4454357310661148,0,0,0,0,0,1,1.0,33.71,MEDIUM
USR51591,1,18756.52,18756.52,18756.52,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.7335831748517732,0.4454357310661148,0,0,0,0,0,1,1.0,33.84,MEDIUM
USR51592,1,1036.65,1036.65,1036.65,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.1251258530036917,0.4454357310661148,0,0,0,0,0,1,1.0,29.28,MEDIUM
USR51599,1,17870.26,17870.26,17870.26,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.7017563485848529,0.4454357310661148,0,0,0,0,0,1,1.0,33.6,MEDIUM
USR51610,1,7650.91,7650.91,7650.91,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,MEDIUM,1.0,1.0,0.0,21937.0,Dilli,Delhi,1,1,0,0.4454357310661148,0.34589998881306633,0.4454357310661148,0,1,0,0,0,0,0.0,15.94,LOW
USR51615,1,645.22,645.22,645.22,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.1119252712831413,0.4454357310661148,1,0,0,0,0,1,1.0,49.18,MEDIUM
USR51622,1,1782.6,1782.6,1782.6,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.14917776037588096,0.4454357310661148,0,0,0,0,0,1,1.0,29.46,MEDIUM
USR51647,1,23232.72,23232.72,23232.72,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.8916545474885333,0.4454357310661148,0,0,0,0,0,1,1.0,35.03,MEDIUM
USR51648,1,360.22,360.22,360.22,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.10247231233918783,0.4454357310661148,0,0,0,0,0,1,1.0,29.11,MEDIUM
USR51649,1,22445.37,22445.37,22445.37,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.8649737107058955,0.4454357310661148,0,0,0,0,0,1,1.0,34.83,MEDIUM
USR51651,2,16565.68,8282.84,8282.84,2,1,0,0,1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.94110079427229,0.6538203378453966,0.94110079427229,0,0,1,0,0,1,1.0,41.96,MEDIUM
USR51652,1,1538.0,1538.0,1538.0,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.1410112988029981,0.4454357310661148,1,0,0,0,0,1,1.0,49.4,MEDIUM
USR51654,2,16537.3119912,8268.6559956,8268.6559956,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,UNKNOWN,1.0,1.0,0.0,12166.0,HYDERABAD,Telangana,1,1,0,0.94110079427229,0.6523660364694037,0.94110079427229,0,0,0,0,0,0,0.0,11.95,LOW
USR51661,1,14133.68,14133.68,14133.68,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.5695267927061193,0.4454357310661148,0,0,0,0,0,1,1.0,32.61,MEDIUM
USR51665,1,9962.27,9962.27,9962.27,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.4247119364582168,0.4454357310661148,0,0,0,0,0,1,1.0,31.53,MEDIUM
USR51670,2,305.869999999999,152.9349999999995,152.9349999999995,2,1,1,0,1,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.94110079427229,0.10012305627027632,0.94110079427229,1,0,1,0,0,1,1.0,47.81,MEDIUM
USR51679,2,10163.0513506,5081.525675299999,5081.525675299999,2,2,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.94110079427229,0.43075288063541783,0.94110079427229,1,0,0,0,0,1,1.0,45.29,MEDIUM
USR51687,1,16393.29,16393.29,16393.29,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.6469963083118917,0.4454357310661148,0,0,0,0,0,1,1.0,33.19,MEDIUM
USR51701,1,24682.03,24682.03,24682.03,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.9450162210538091,0.4454357310661148,0,1,0,0,0,1,1.0,45.43,MEDIUM
USR51713,1,10143.97,10143.97,10143.97,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.4303054032889585,0.4454357310661148,0,0,0,0,0,1,1.0,31.57,MEDIUM
USR51714,1,22784.43,22784.43,22784.43,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PENDING,LOW,1.0,1.0,0.0,25.2,MUMBAI,Maharashtra,1,0,0,0.4454357310661148,0.8771674683969124,0.4454357310661148,0,0,0,0,0,1,0.0,24.92,LOW
USR51717,3,26334.84,8778.28,11323.61,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.9953294551963306,0.9612932095312675,0.9953294551963306,0,0,0,0,0,1,1.0,39.67,MEDIUM
USR51719,1,21052.55,21052.55,21052.55,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.8138494238729165,0.4454357310661148,0,0,0,0,0,1,1.0,34.44,MEDIUM
USR51721,2,28749.16,14374.58,14374.58,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.94110079427229,0.9691240630943059,0.94110079427229,0,0,0,0,0,1,1.0,39.33,MEDIUM
USR51724,1,23316.82,23316.82,23316.82,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.894954692918671,0.4454357310661148,0,0,0,0,0,1,1.0,35.05,MEDIUM
USR51725,3,29878.9435684,9959.647856133332,5305.04,3,2,0,0,0,0.0,0.0,0.0,1.0,3242.15,0.0,0.0,0.3333333333333333,,,0.0,0.0,0.0,,,,0,0,0,0.9953294551963306,0.97141738449491,0.9953294551963306,0,0,0,1,0,1,1.0,46.42,MEDIUM
USR51726,1,15694.0,15694.0,15694.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.6240630943058507,0.4454357310661148,0,0,0,0,0,1,1.0,33.02,MEDIUM
USR51727,1,772.2,772.2,772.2,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.11528135138158631,0.4454357310661148,0,0,0,0,0,1,1.0,29.21,MEDIUM
USR51733,1,6646.91,6646.91,6646.91,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.3130104038483052,0.4454357310661148,0,0,0,0,0,1,1.0,30.69,MEDIUM
USR51735,1,19177.64,19177.64,19177.64,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.7492448819778499,0.4454357310661148,0,0,0,0,0,1,1.0,33.96,MEDIUM
USR51736,1,2621.02,2621.02,2621.02,1,1,0,0,0,0.0,0.0,0.0,1.0,303.99,0.0,0.0,1.0,VERIFIED,LOW,1.0,0.0,0.0,30220.0,Kolkata,West Bengal,1,1,0,0.4454357310661148,0.17893500391542677,0.4454357310661148,0,0,0,1,0,0,0.5,29.68,MEDIUM
USR51738,1,0.267946,0.267946,0.267946,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.06057724577693254,0.4454357310661148,0,0,0,0,0,1,1.0,28.8,MEDIUM
USR51746,1,468.53,468.53,468.53,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.10594026177424767,0.4454357310661148,0,0,0,0,0,1,1.0,29.14,MEDIUM
USR51751,1,14148.13,14148.13,14148.13,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.5703658127307305,0.4454357310661148,0,1,0,0,0,1,1.0,42.62,MEDIUM
USR51754,1,7676.0,7676.0,7676.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.34651527016444794,0.4454357310661148,0,0,0,0,0,1,1.0,30.94,MEDIUM
USR51755,1,16466.93,16466.93,16466.93,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.6496811723906477,0.4454357310661148,1,0,0,0,0,1,1.0,53.21,HIGH
USR51761,1,13009.05,13009.05,13009.05,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.5318827609352277,0.4454357310661148,0,0,0,0,0,1,1.0,32.33,MEDIUM
USR51765,1,11115.18,11115.18,11115.18,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.4664391990155498,0.4454357310661148,1,0,0,0,0,1,1.0,51.84,HIGH
USR51766,1,12829.34,12829.34,12829.34,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.5257858820897192,0.4454357310661148,0,1,0,0,0,1,1.0,42.28,MEDIUM
USR51770,1,7914.89,7914.89,7914.89,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.35429018905917886,0.4454357310661148,0,0,0,0,0,1,1.0,31.0,MEDIUM
USR51793,1,20437.91,20437.91,20437.91,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.7929298579259425,0.4454357310661148,0,0,0,0,0,1,1.0,34.29,MEDIUM
USR51796,1,4249.83,4249.83,4249.83,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,18798.0,Amritsar,Punjab,1,1,0,0.4454357310661148,0.23263228549054704,0.4454357310661148,1,0,0,0,0,0,0.0,25.09,MEDIUM
USR51799,1,9797.75,9797.75,9797.75,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.41794384159301934,0.4454357310661148,0,0,0,0,0,1,1.0,31.48,MEDIUM
USR51803,3,29909.95,9969.983333333334,8146.0,3,2,0,1,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.9953294551963306,0.9715292538315248,0.9953294551963306,0,1,0,0,0,1,1.0,43.08,MEDIUM
USR51806,1,3184.57,3184.57,3184.57,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.19756124846179662,0.4454357310661148,0,0,0,0,0,1,1.0,29.82,MEDIUM
USR51814,1,1022.11,1022.11,1022.11,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.12467837565723235,0.4454357310661148,0,0,0,0,0,1,1.0,29.28,MEDIUM
USR51815,1,23506.35,23506.35,23506.35,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,REJECTED,HIGH,1.0,1.0,0.0,0.1803,Madras,Tamil Nadu,1,0,1,0.4454357310661148,0.9022821344669426,0.4454357310661148,0,0,0,0,0,1,0.0,25.11,MEDIUM
USR51817,1,17262.93,17262.93,17262.93,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.6796621546034232,0.4454357310661148,0,0,0,0,0,1,1.0,33.44,MEDIUM
USR51820,1,16165.0,16165.0,16165.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.6394451280903904,0.4454357310661148,0,0,0,0,0,1,1.0,33.14,MEDIUM
USR51828,1,15572.8,15572.8,15572.8,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.6194764515046426,0.4454357310661148,0,0,0,0,0,1,1.0,32.99,MEDIUM
USR51839,1,8898.26,8898.26,8898.26,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,40232.0,Mumbai,Maharashtra,1,1,0,0.4454357310661148,0.38852220606331805,0.4454357310661148,0,0,0,0,0,0,0.0,6.25,LOW
USR51844,1,8443.49,8443.49,8443.49,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.3721892829175523,0.4454357310661148,0,0,0,0,0,1,1.0,31.13,MEDIUM
USR51851,1,4247.25,4247.25,4247.25,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.2325204161539322,0.4454357310661148,0,0,0,0,0,1,1.0,30.08,MEDIUM
USR51853,1,5224.6,5224.6,5224.6,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,69823.0,HYDERABAD,Telangana,1,1,0,0.4454357310661148,0.2652421971137711,0.4454357310661148,0,0,0,0,0,0,0.0,5.33,LOW
USR51854,1,2402.9,2402.9,2402.9,1,0,0,0,0,0.0,0.0,0.0,6.0,7765.6,1.0,2.0,6.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.17216690905022933,0.4454357310661148,0,0,0,1,1,1,1.0,49.63,MEDIUM
USR51864,1,19987.27,19987.27,19987.27,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.7762053921020249,0.4454357310661148,0,0,0,0,0,1,1.0,34.16,MEDIUM
USR51869,1,13523.73,13523.73,13523.73,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNDER_REVIEW,HIGH,1.0,1.0,0.0,,Bangalore,Karnataka,1,0,1,0.4454357310661148,0.548159749412686,0.4454357310661148,0,0,0,0,0,1,0.0,22.45,LOW
USR51872,1,17139.24,17139.24,17139.24,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.6747958384606779,0.4454357310661148,0,0,0,0,0,1,1.0,33.4,MEDIUM
USR51878,1,16255.81,16255.81,16255.81,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.6426893388522206,0.4454357310661148,0,0,0,0,0,1,1.0,33.16,MEDIUM
USR51879,1,5592.05,5592.05,5592.05,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,HIGH,1.0,1.0,0.0,23764.0,pune,Maharashtra,1,1,1,0.4454357310661148,0.27749188947309544,0.4454357310661148,1,0,0,0,0,1,0.0,40.42,MEDIUM
USR51880,1,23231.93,23231.93,23231.93,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.891598612820226,0.4454357310661148,0,0,0,0,0,1,1.0,35.03,MEDIUM
USR51881,1,12119.0,12119.0,12119.0,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.5002237386732297,0.4454357310661148,0,1,0,0,0,1,1.0,42.09,MEDIUM
USR51887,1,22553.91,22553.91,22553.91,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,0.0,0.0,21217.0,Jalandhar,Punjab,1,1,0,0.4454357310661148,0.8687772681507999,0.4454357310661148,0,1,0,0,0,0,0.5,24.86,LOW
USR51894,2,23687.67,11843.835,11843.835,2,1,0,1,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.94110079427229,0.9098333146884439,0.94110079427229,0,1,0,0,0,1,1.0,43.88,MEDIUM
USR51896,1,5723.78,5723.78,5723.78,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,UNDER_REVIEW,LOW,0.0,0.0,0.0,38681.0,Pune,Maharashtra,1,0,0,0.4454357310661148,0.2814073162546146,0.4454357310661148,0,1,0,0,0,1,1.0,40.45,MEDIUM
USR51899,1,22243.45,22243.45,22243.45,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.8573665958160868,0.4454357310661148,0,0,0,0,0,1,1.0,34.77,MEDIUM
USR51906,1,-4243.28,-4243.28,-4243.28,1,1,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,MEDIUM,1.0,1.0,0.0,0.29515,Poona,Maharashtra,1,1,0,0.4454357310661148,0.23235261214900996,0.4454357310661148,0,0,1,0,0,0,0.0,15.08,LOW
USR51911,1,24633.76,24633.76,24633.76,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.9428347689898199,0.4454357310661148,0,0,0,0,0,1,1.0,35.41,MEDIUM
USR51912,1,17627.57,17627.57,17627.57,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.6928627363239735,0.4454357310661148,0,0,0,0,0,1,1.0,33.54,MEDIUM
USR51915,1,9604.88,9604.88,9604.88,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,MEDIUM,1.0,1.0,0.0,,Mumbai,Maharashtra,1,1,0,0.4454357310661148,0.41195883208412576,0.4454357310661148,0,0,0,0,0,0,0.0,6.43,LOW
USR51926,1,10848.86,10848.86,10848.86,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.45620315471529255,0.4454357310661148,0,0,0,0,0,1,1.0,31.76,MEDIUM
USR51930,1,9582.81,9582.81,9582.81,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.4110638773912071,0.4454357310661148,0,0,0,0,0,1,1.0,31.42,MEDIUM
USR51932,1,11495.7,11495.7,11495.7,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.4791923033896409,0.4454357310661148,0,0,0,0,0,1,1.0,31.93,MEDIUM
USR51934,1,3499.56,3499.56,3499.56,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.20852444345005033,0.4454357310661148,0,0,0,0,0,1,1.0,29.9,MEDIUM
USR51936,1,0.1264736,0.1264736,0.1264736,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PENDING,MEDIUM,1.0,1.0,0.0,32011.0,Lucknow,Uttar Pradesh,1,0,0,0.4454357310661148,0.010739456315024052,0.4454357310661148,0,0,0,0,0,1,0.0,18.42,LOW
USR51943,1,11712.84,11712.84,11712.84,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.48696722228437184,0.4454357310661148,0,0,0,0,0,1,1.0,31.99,MEDIUM
USR51945,1,0.616759,0.616759,0.616759,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,0.0,1.0,0.0,11348.0,kolkata,West Bengal,1,1,0,0.4454357310661148,0.07500839020024612,0.4454357310661148,0,0,0,0,0,0,0.5,8.9,LOW
USR51947,1,12677.94,12677.94,12677.94,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.5199686765857479,0.4454357310661148,0,0,0,0,0,1,1.0,32.24,MEDIUM
USR51950,1,16979.14,16979.14,16979.14,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,REJECTED,MEDIUM,1.0,1.0,0.0,30049.0,Hyd,Telangana,1,0,0,0.4454357310661148,0.6690905022933215,0.4454357310661148,0,0,0,0,0,1,0.0,23.36,LOW
