user_id,txn_count,total_transaction_value,avg_transaction_value,median_transaction_value,unique_merchants,unique_mcc,failed_txn_count,pending_txn_count,negative_amount_count,failed_txn_rate,pending_txn_rate,negative_amount_rate,chargeback_count,chargeback_amount,critical_chargeback_count,high_chargeback_count,chargeback_rate,kyc_status,risk_segment,pan_valid_flag,aadhaar_valid_flag,aadhaar_masked_flag,monthly_income,city,state,kyc_match_flag,kyc_verified_flag,kyc_high_risk_flag
USR48488,1,20076.77,20076.77,20076.77,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48489,3,24567.36,8189.12,23424.36,3,3,0,0,1,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48500,1,62.0,62.0,62.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48504,1,4887.89,4887.89,4887.89,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,REJECTED,LOW,1.0,1.0,0.0,16657.0,Ludhiana,Punjab,1,0,0
USR48510,1,1693.0,1693.0,1693.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IN_PROGRESS,MEDIUM,1.0,1.0,0.0,9057.0,Ludhiana,Punjab,1,0,0
USR48513,1,0.2458369,0.2458369,0.2458369,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,UNKNOWN,1.0,0.0,0.0,75500.0,Madras,Tamil Nadu,1,1,0
USR48523,1,3762.72,3762.72,3762.72,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,19258.0,chennai,Tamil Nadu,1,1,0
USR48525,1,22008.48,22008.48,22008.48,1,1,1,0,0,1.0,0.0,0.0,1.0,861.86,0.0,0.0,1.0,VERIFIED,LOW,1.0,1.0,0.0,16056.0,Lucknow,Uttar Pradesh,1,1,0
USR48528,3,30126.682727999996,10042.227576,8888.55,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,0.0,0.0,110785.0,Jalandhar,Punjab,1,1,0
USR48537,1,20447.37,20447.37,20447.37,1,0,0,0,0,0.0,0.0,0.0,1.0,0.702,0.0,1.0,1.0,,,,,,,,,0,0,0
USR48542,1,5917.73,5917.73,5917.73,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48543,1,21439.07,21439.07,21439.07,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48549,1,8564.93,8564.93,8564.93,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,MEDIUM,0.0,0.0,0.0,0.10005,Calcutta,West Bengal,1,1,0
USR48556,1,6399.1,6399.1,6399.1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48560,1,24196.82,24196.82,24196.82,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,,Poona,Maharashtra,1,1,0
USR48561,1,0.355469,0.355469,0.355469,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,0.0,0.0,0.47449,bengaluru,Karnataka,1,1,0
USR48588,1,20811.45,20811.45,20811.45,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48591,2,35063.8,17531.9,17531.9,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48604,1,17337.94,17337.94,17337.94,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,,Dilli,Delhi,1,1,0
USR48606,2,22649.289999999997,11324.644999999999,11324.644999999999,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48609,1,23437.31,23437.31,23437.31,1,0,0,1,0,0.0,1.0,0.0,1.0,3287.47,0.0,0.0,1.0,VERIFIED,MEDIUM,1.0,1.0,0.0,8568.0,Jalandhar,Punjab,1,1,0
USR48621,1,21057.82,21057.82,21057.82,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48639,1,15400.42,15400.42,15400.42,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48641,1,17572.54,17572.54,17572.54,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48650,1,12652.16,12652.16,12652.16,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48652,1,14693.17,14693.17,14693.17,1,1,0,0,0,0.0,0.0,0.0,1.0,0.702,0.0,0.0,1.0,,,,,,,,,0,0,0
USR48653,1,7245.67,7245.67,7245.67,1,1,0,0,0,0.0,0.0,0.0,1.0,1222.97,0.0,1.0,1.0,,,,,,,,,0,0,0
USR48657,2,14940.79,7470.395,7470.395,2,2,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,MEDIUM,1.0,0.0,0.0,63237.0,BLR,Karnataka,1,1,0
USR48664,1,6834.31,6834.31,6834.31,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,-8334.0,Mumbai,Maharashtra,1,1,0
USR48666,1,921.16,921.16,921.16,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,0.0,1.0,0.0,0.37978,Bengaluru,Karnataka,1,1,0
USR48668,1,16938.05,16938.05,16938.05,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48686,1,237.09,237.09,237.09,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48691,1,6785.08,6785.08,6785.08,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,MEDIUM,1.0,1.0,0.0,26423.0,Delhi,Delhi,1,1,0
USR48692,1,11991.0,11991.0,11991.0,1,1,0,0,0,0.0,0.0,0.0,1.0,662.25,0.0,0.0,1.0,VERIFIED,LOW,1.0,1.0,0.0,12963.0,Poona,Maharashtra,1,1,0
USR48697,2,44170.64,22085.32,22085.32,2,2,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,HIGH,0.0,1.0,0.0,33644.0,Poona,Maharashtra,1,1,1
USR48701,1,0.20584,0.20584,0.20584,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48702,1,800.06,800.06,800.06,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48704,1,14252.0,14252.0,14252.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48721,1,19216.85,19216.85,19216.85,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48728,1,6858.0,6858.0,6858.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,0.0,0.0,,chennai,Tamil Nadu,1,1,0
USR48730,1,14715.0,14715.0,14715.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48734,2,9881.94,4940.97,4940.97,2,1,0,1,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,REJECTED,HIGH,1.0,0.0,0.0,13464.0,LDH,Punjab,1,0,1
USR48736,1,18913.71,18913.71,18913.71,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,23840.0,ludhiana,Punjab,1,1,0
USR48738,1,23094.05,23094.05,23094.05,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48747,1,7068.99,7068.99,7068.99,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,HIGH,0.0,1.0,0.0,33320.0,Poona,Maharashtra,1,1,1
USR48748,1,12730.0,12730.0,12730.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48749,1,19058.15,19058.15,19058.15,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48759,2,14848.43,7424.215,7424.215,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48760,1,7974.41,7974.41,7974.41,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48765,1,17083.38,17083.38,17083.38,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNDER_REVIEW,LOW,1.0,1.0,0.0,,Jaipur,Rajasthan,1,0,0
USR48769,1,14932.91,14932.91,14932.91,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48770,1,23304.72,23304.72,23304.72,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48778,1,14096.92,14096.92,14096.92,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PENDING,LOW,1.0,1.0,0.0,9795.0,Kolkata,West Bengal,1,0,0
USR48795,1,21910.04,21910.04,21910.04,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48796,1,16082.6,16082.6,16082.6,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,HIGH,1.0,0.0,0.0,0.22949,Pune,Maharashtra,1,1,1
USR48797,1,14140.75,14140.75,14140.75,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48801,1,3203.3,3203.3,3203.3,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48806,1,17478.7,17478.7,17478.7,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48810,1,0.4683,0.4683,0.4683,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48811,1,4079.54,4079.54,4079.54,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48816,1,16816.24,16816.24,16816.24,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48822,1,18108.0,18108.0,18108.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48824,1,9403.0,9403.0,9403.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48829,1,17870.91,17870.91,17870.91,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IN_PROGRESS,HIGH,1.0,1.0,0.0,,Lucknow,Uttar Pradesh,1,0,1
USR48832,1,0.1223054,0.1223054,0.1223054,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48840,1,19337.72,19337.72,19337.72,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48847,1,7956.22,7956.22,7956.22,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48851,1,3605.26,3605.26,3605.26,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48862,1,13134.0,13134.0,13134.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48863,1,0.1637608,0.1637608,0.1637608,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,MEDIUM,1.0,1.0,0.0,0.15814,ludhiana,Punjab,1,1,0
USR48866,1,21081.16,21081.16,21081.16,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,0.0,0.0,,Hyd,Telangana,1,1,0
USR48867,1,23257.06,23257.06,23257.06,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,12.7,Pune,Maharashtra,1,1,0
USR48875,1,4675.0,4675.0,4675.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48879,1,12354.74,12354.74,12354.74,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48883,1,24399.82,24399.82,24399.82,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48885,1,3290.24,3290.24,3290.24,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48891,1,7192.37,7192.37,7192.37,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,HIGH,1.0,1.0,0.0,25029.0,Hyderabad,Telangana,1,1,1
USR48892,1,16210.0,16210.0,16210.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48898,1,13276.17,13276.17,13276.17,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48901,2,11477.5,5738.75,5738.75,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48906,1,13251.28,13251.28,13251.28,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48908,1,17684.7,17684.7,17684.7,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,HIGH,1.0,1.0,0.0,9503.0,chennai,Tamil Nadu,1,1,1
USR48909,1,3551.46,3551.46,3551.46,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,0.0,0.0,0.19728,jalandhar,Punjab,1,1,0
USR48918,1,13310.55,13310.55,13310.55,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48919,1,15676.64,15676.64,15676.64,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48944,2,35933.7,17966.85,17966.85,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48949,1,11013.42,11013.42,11013.42,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48955,1,0.1810349,0.1810349,0.1810349,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PENDING,LOW,1.0,1.0,0.0,71018.0,Jalandar,Punjab,1,0,0
USR48989,1,20620.33,20620.33,20620.33,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48992,1,3488.52,3488.52,3488.52,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48995,1,6285.3,6285.3,6285.3,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR48999,2,17153.33,8576.665,8576.665,2,1,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,0.0,1.0,0.0,15270.0,New Delhi,Delhi,1,1,0
USR49002,1,11249.0,11249.0,11249.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,UNKNOWN,0.0,0.0,0.0,,Pune,Maharashtra,1,1,0
USR49005,1,21700.81,21700.81,21700.81,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR49006,1,3257.57,3257.57,3257.57,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,MEDIUM,1.0,1.0,0.0,11928.0,Bombay,Maharashtra,1,1,0
USR49010,1,20570.78,20570.78,20570.78,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR49017,1,2935.5,2935.5,2935.5,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR49025,1,0.996857,0.996857,0.996857,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR49030,1,0.1920457,0.1920457,0.1920457,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR49034,1,6344.19,6344.19,6344.19,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR49035,1,16990.91,16990.91,16990.91,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR49039,1,5859.22,5859.22,5859.22,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR49041,1,14070.73,14070.73,14070.73,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR49043,1,1291.25,1291.25,1291.25,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,REJECTED,MEDIUM,1.0,0.0,0.0,41565.0,Chennai,Tamil Nadu,1,0,0
USR49048,1,23981.29,23981.29,23981.29,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR49052,1,22210.21,22210.21,22210.21,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR49053,1,23558.94,23558.94,23558.94,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,37369.0,New Delhi,Delhi,1,1,0
USR49064,1,21135.0,21135.0,21135.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PENDING,LOW,1.0,1.0,0.0,18545.0,Jaipur,Rajasthan,1,0,0
USR49065,1,12047.82,12047.82,12047.82,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR49077,1,12228.88,12228.88,12228.88,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,REJECTED,LOW,1.0,0.0,0.0,,amritsar,Punjab,1,0,0
USR49080,1,12526.74,12526.74,12526.74,1,1,0,0,0,0.0,0.0,0.0,1.0,3743.54,0.0,0.0,1.0,,,,,,,,,0,0,0
USR49082,1,5661.0,5661.0,5661.0,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR49084,2,14810.82,7405.41,7405.41,2,1,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR49093,1,16348.58,16348.58,16348.58,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR49094,1,11848.0,11848.0,11848.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR49098,1,4453.18,4453.18,4453.18,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,MEDIUM,1.0,0.0,0.0,21116.0,Hyderabad,Telangana,1,1,0
USR49104,2,25240.93,12620.465,12620.465,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR49112,1,8178.7,8178.7,8178.7,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,MEDIUM,1.0,0.0,0.0,10217.0,Hyd,Telangana,1,1,0
USR49117,2,40725.42,20362.71,20362.71,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,0.0,0.0,,lucknow,Uttar Pradesh,1,1,0
USR49120,1,15517.77,15517.77,15517.77,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR49129,2,18065.09,9032.545,9032.545,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR49131,1,5394.89,5394.89,5394.89,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR49139,1,4721.63,4721.63,4721.63,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR49142,1,2089.01,2089.01,2089.01,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR49144,1,0.82184,0.82184,0.82184,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,,Bombay,Maharashtra,1,1,0
USR49152,1,304.38,304.38,304.38,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR49156,1,9580.35,9580.35,9580.35,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR49167,2,20243.34,10121.67,10121.67,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR49169,1,15457.63,15457.63,15457.63,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR49171,1,5519.95,5519.95,5519.95,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR49178,1,7458.0,7458.0,7458.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,12804.0,Jalandar,Punjab,1,1,0
USR49200,1,10748.0,10748.0,10748.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,UNKNOWN,1.0,1.0,0.0,,Pune,Maharashtra,1,1,0
USR49201,1,16894.82,16894.82,16894.82,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR49202,1,-20036.27,-20036.27,-20036.27,1,1,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR49209,1,11100.0,11100.0,11100.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,MEDIUM,1.0,1.0,0.0,-32668.0,Bangalore,Karnataka,1,1,0
USR49210,2,40015.83,20007.915,20007.915,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR49220,1,1914.7,1914.7,1914.7,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR49221,1,18876.92,18876.92,18876.92,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR49223,1,1148.0,1148.0,1148.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR49228,1,73.0,73.0,73.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,0.0,0.0,,Kolkata,West Bengal,1,1,0
USR49234,1,18097.83,18097.83,18097.83,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR49257,1,11608.74,11608.74,11608.74,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR49258,1,7243.09,7243.09,7243.09,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR49263,1,3234.62,3234.62,3234.62,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR49265,1,4275.0,4275.0,4275.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,REJECTED,LOW,1.0,1.0,0.0,0.301,Dilli,Delhi,1,0,0
USR49268,1,8317.34,8317.34,8317.34,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR49270,1,6140.31,6140.31,6140.31,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,0.0,0.0,,Hyd,Telangana,1,1,0
USR49274,1,14939.35,14939.35,14939.35,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,17589.0,Jalandhar,Punjab,1,1,0
USR49278,1,17905.14,17905.14,17905.14,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR49283,1,6571.13,6571.13,6571.13,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR49284,1,0.2253121,0.2253121,0.2253121,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,0.0,0.0,19130.0,Poona,Maharashtra,1,1,0
USR49292,1,17807.58,17807.58,17807.58,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR49298,2,37261.29,18630.645,18630.645,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR49301,1,16361.0,16361.0,16361.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0
USR49302,2,16970.1841982,8485.0920991,8485.0920991,2,2,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,,,,,,,,,0,0,0
